tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_aligned,10,0.25,2,1,0.17541294145880784,1.5378393708838856,1.105567551335436
smooth_aligned,10,0.25,2,2,0.17570723939720578,1.5361729215306434,1.1034277340257652
smooth_aligned,11,0.275,0,0,0.17815308978662314,1.4904041727206714,1.049873111909002
smooth_aligned,11,0.275,0,1,0.17786560365789303,1.4938542958526997,1.054962910329982
smooth_aligned,11,0.275,0,2,0.1780061318466534,1.492325522301365,1.0531504719254157
smooth_aligned,11,0.275,1,0,0.17786560365789303,1.4938542958526997,1.054962910329982
smooth_aligned,11,0.275,1,1,0.17797149788384556,1.4973778539449698,1.0604549017599434
smooth_aligned,11,0.275,1,2,0.1777856677339215,1.495809212480122,1.0583291163576989
smooth_aligned,11,0.275,2,0,0.1780061318466534,1.492325522301365,1.0531504719254157
smooth_aligned,11,0.275,2,1,0.1777856677339215,1.495809212480122,1.0583291163576989
smooth_aligned,11,0.275,2,2,0.17806692284855286,1.4942741384001856,1.0564953542840783
smooth_aligned,12,0.3,0,0,0.1809213743604291,1.4513743940982697,1.0125783337213423
smooth_aligned,12,0.3,0,1,0.18056436270199117,1.4544812143861494,1.0167846526576205
smooth_aligned,12,0.3,0,2,0.18069137406976113,1.4530701948909641,1.0154793525007693
smooth_aligned,12,0.3,1,0,0.18056436270199117,1.4544812143861494,1.0167846526576205
smooth_aligned,12,0.3,1,1,0.18060525983652362,1.4576560746005311,1.021367716352812
smooth_aligned,12,0.3,1,2,0.1804022568532189,1.456208642249254,1.0197769923141007
smooth_aligned,12,0.3,2,0,0.18069137406976113,1.4530701948909641,1.0154793525007693
smooth_aligned,12,0.3,2,1,0.1804022568532189,1.456208642249254,1.0197769923141007
smooth_aligned,12,0.3,2,2,0.18067248407824832,1.4547920042201985,1.0184488398194447
smooth_aligned,13,0.325,0,0,0.1840223599488147,1.4161999931157705,0.9907975910750384
smooth_aligned,13,0.325,0,1,0.1835953328439034,1.419003331027997,0.9943340225366786
smooth_aligned,13,0.325,0,2,0.18371197862509933,1.417680313378834,0.9932842681647652
smooth_aligned,13,0.325,1,0,0.1835953328439034,1.419003331027997,0.9943340225366786
smooth_aligned,13,0.325,1,1,0.18356975681524712,1.4218702535982397,0.9982069350610977
smooth_aligned,13,0.325,1,2,0.1833537506741627,1.4205136241352616,0.9969103961365365
