source,case_id,time,loss,output_increment_l2,max_depth_gram_increment_fro
PDE,C4,2.7600000000000002,6.677164729140956e-08,1.0316299087891168,0.48501143883594283
PDE,C4,2.8000000000000003,5.237817957885525e-08,1.0316712199113394,0.485043839074034
PDE,C4,2.84,4.1091781030122465e-08,1.0317077680324562,0.4850725019464582
PDE,C4,2.88,3.224092952963078e-08,1.0317401024361632,0.4850978585742443
PDE,C4,2.92,2.529938397793994e-08,1.0317687090653962,0.4851202903645359
PDE,C4,2.96,1.98547276179005e-08,1.0317940178223346,0.485140134737283
PDE,C4,3.0,1.5583726677626164e-08,1.0318164090283013,0.4851576901937621
PDE,C4,3.04,1.2233027141806993e-08,1.0318362191399455,0.4851732208022287
PDE,C4,3.08,9.604032690060422e-09,1.0318537458070984,0.48518696016745366
PDE,C4,3.12,7.541057655224073e-09,1.0318692523479478,0.4851991149433182
PDE,C4,3.16,5.922045299398254e-09,1.031882971708523,0.4852098679409024
PDE,C4,3.2,4.651295558649878e-09,1.0318951099658038,0.4852193808785318
PDE,C4,3.24,3.6537669022512636e-09,1.0319058494269882,0.4852277968149185
PDE,C4,3.2800000000000002,2.8706113219878936e-09,1.0319153513714017,0.4852352423018501
PDE,C4,3.3200000000000003,2.2556753724576943e-09,1.0319237584762193,0.4852418292886914
PDE,C4,3.36,1.7727580669029335e-09,1.0319311969624156,0.48524765680726795
PDE,C4,3.4,1.3934617632651849e-09,1.0319377784931982,0.485252812462426
PDE,C4,3.44,1.0955076810296578e-09,1.0319436018534422,0.48525737375065325
PDE,C4,3.48,8.614154950225813e-10,1.0319487544353865,0.4852614092265755
PDE,C4,3.52,6.774682326932939e-10,1.0319533135529233,0.48526497953486675
PDE,C4,3.56,5.329007601397977e-10,1.0319573476042565,0.48526813832308374
PDE,C4,3.6,4.192635043876093e-10,1.0319609171004116,0.48527093304916896
PDE,C4,3.64,3.299235260163507e-10,1.03196407557508,0.4852734056957563
PDE,C4,3.68,2.5967325583785534e-10,1.0319668703894818,0.485275593402049
PDE,C4,3.72,2.0442363228503972e-10,1.03196934344436,0.4852775290227575
PDE,C4,3.7600000000000002,1.609634084264303e-10,1.0319715318098295,0.48527924162253927
PDE,C4,3.8000000000000003,1.2677034033547388e-10,1.031973468282545,0.4852807569133587
PDE,C4,3.84,9.986305731814688e-11,1.0319751818785912,0.48528209764137803
PDE,C4,3.88,7.868483552279934e-11,1.0319766982694973,0.48528328392918146
PDE,C4,3.92,6.201239286306482e-11,1.031978040167953,0.4852843335785108
PDE,C4,3.96,4.8884310041833196e-11,1.0319792276690178,0.48528526233804825
PDE,C4,4.0,3.854484728692269e-11,1.031980278551971,0.4852860841403018
PDE,C4,4.04,3.039983967754326e-11,1.0319812085473352,0.4852868113111432
PDE,C4,4.08,2.398206970219494e-11,1.0319820315730999,0.48528745475516766
PDE,C4,4.12,1.8924076827174016e-11,1.0319827599436917,0.48528802411965427
PDE,C4,4.16,1.4936803773187424e-11,1.031983404554843,0.48528852793961325
PDE,C4,4.2,1.1792824119283762e-11,1.0319839750471365,0.4852889737660853
PDE,C4,4.24,9.31316636144085e-12,1.0319844799506852,0.4852893682796399
PDE,C4,4.28,7.356961624352196e-12,1.0319849268131296,0.48528971739077653
PDE,C4,4.32,5.8133086193813515e-12,1.0319853223128699,0.48529002632874074
PDE,C4,4.36,4.59487989663444e-12,1.0319856723592435,0.4852902997200868
PDE,C4,4.4,3.6328958226204122e-12,1.0319859821811483,0.485290541658183
PDE,C4,4.44,2.873173016762682e-12,1.03198625640545,0.4852907557646958
PDE,C4,4.48,2.273016999843131e-12,1.0319864991263454,0.48529094524397653
PDE,C4,4.5200000000000005,1.798778233655342e-12,1.0319867139667331,0.4852911129311781
PDE,C4,4.5600000000000005,1.4239295755586437e-12,1.031986904132507,0.4852912613348209
PDE,C4,4.6000000000000005,1.1275536074247346e-12,1.0319870724605906,0.48529139267444654
PDE,C4,4.64,8.931522176951834e-13,1.0319872214614354,0.485291508913928
PDE,C4,4.68,7.077095941600601e-13,1.0319873533566226,0.4852916117909437
PDE,C4,4.72,5.609545332279543e-13,1.0319874701121272,0.4852917028430434
PDE,C4,4.76,4.4477953730078466e-13,1.031987573467754,0.48529178343071433
PDE,C4,4.8,3.5278328319403616e-13,1.0319876649631745,0.48529185475778763
PDE,C4,4.84,2.7991017144347624e-13,1.0319877459609736,0.4852919178894882
PDE,C4,4.88,2.2216630046098861e-13,1.0319878176670305,0.4852919737684039
PDE,C4,4.92,1.7639560225229643e-13,1.0319878811485597,0.4852920232286173
PDE,C4,4.96,1.4010335878157036e-13,1.0319879373500682,0.4852920670082048
PDE,C4,5.0,1.1131703300747652e-13,1.0319879871074806,0.4852921057602945
PDE,C4,5.04,8.847650168399403e-14,1.0319880311606293,0.48529214006285337
PDE,C4,5.08,7.034745122985358e-14,1.031988070164315,0.4852921704273416
PDE,C4,5.12,5.5953035828258847e-14,1.0319881046980863,0.4852921973063715
PDE,C4,5.16,4.4519928499329026e-14,1.0319881352748985,0.4852922211004871
PDE,C4,5.2,3.543572516520764e-14,1.0319881623487717,0.4852922421641545
PDE,C4,5.24,2.8215301038718012e-14,1.0319881863215705,0.4852922608110723
PDE,C4,5.28,2.2474232884666544e-14,1.0319882075490003,0.48529227731885904
PDE,C4,5.32,1.7907794930206392e-14,1.0319882263459146,0.4852922919332105
PDE,C4,5.36,1.427435504601128e-14,1.0319882429910137,0.48529230487157216
PDE,C4,5.4,1.1382247531626783e-14,1.0319882577309976,0.48529231632639175
PDE,C4,5.44,9.079388100815686e-15,1.0319882707842483,0.485292326467993
PDE,C4,5.48,7.245059249832727e-15,1.0319882823440794,0.4852923354471245
PDE,C4,5.5200000000000005,5.783407072749337e-15,1.031988292581621,0.48529234339721034
PDE,C4,5.5600000000000005,4.618294211530676e-15,1.0319883016483662,0.48529235043634167
PDE,C4,5.6000000000000005,3.689222869730399e-15,1.0319883096784275,0.4852923566690433
PDE,C4,5.64,2.948105299117948e-15,1.031988316790533,0.4852923621878314
PDE,C4,5.68,2.3567044606383973e-15,1.0319883230897946,0.4852923670745967
PDE,C4,5.72,1.884605354582253e-15,1.0319883286692701,0.48529237140182235
PDE,C4,5.76,1.5076062214988021e-15,1.0319883336113478,0.48529237523367164
PDE,C4,5.8,1.2064422906357325e-15,1.0319883379889716,0.48529237862693847
PDE,C4,5.84,9.657732187056683e-16,1.031988341866725,0.4852923816318989
PDE,C4,5.88,7.733792010992442e-16,1.0319883453017902,0.48529238429305543
PDE,C4,5.92,6.195226670217306e-16,1.0319883483447982,0.4852923866498058
PDE,C4,5.96,4.964412759826951e-16,1.0319883510405792,0.4852923887370253
PDE,C4,6.0,3.979449748161922e-16,1.0319883534288297,0.4852923905855897
PDE,C4,6.04,3.1909577428984273e-16,1.0319883555446991,0.4852923922228314
PDE,C4,6.08,2.559530551076537e-16,1.031988357419314,0.4852923936729478
PDE,C4,6.12,2.0537097997674257e-16,1.0319883590802377,0.48529239495736387
PDE,C4,6.16,1.6483733224090063e-16,1.0319883605518776,0.48529239609504476
PDE,C4,6.2,1.3234512334797623e-16,1.03198836185585,0.4852923971027849
PDE,C4,6.24,1.062904648170642e-16,1.031988363011297,0.48529239799545054
PDE,C4,6.28,8.539110958936619e-17,1.0319883640351721,0.48529239878620656
PDE,C4,6.32,6.862163406019519e-17,1.0319883649424897,0.48529239948670766
PDE,C4,6.36,5.516167570253563e-17,1.0319883657465472,0.4852924001072764
PDE,C4,6.4,4.435470539727402e-17,1.0319883664591232,0.48529240065704915
PDE,C4,6.44,3.5675146458795624e-17,1.0319883670906485,0.48529240114411865
PDE,C4,6.48,2.8702086757460006e-17,1.0319883676503632,0.48529240157565057
PDE,C4,6.5200000000000005,2.3098330932035166e-17,1.0319883681464526,0.48529240195798967
PDE,C4,6.5600000000000005,1.8593663449639704e-17,1.031988368586166,0.48529240229675574
PDE,C4,6.6000000000000005,1.4971469499293504e-17,1.0319883689759244,0.485292402596924
PDE,C4,6.640000000000001,1.2058038123063349e-17,1.031988369321418,0.4852924028629019
PDE,C4,6.68,9.714031233701719e-18,1.0319883696276855,0.48529240309859156
PDE,C4,6.72,7.827635212088426e-18,1.0319883698991923,0.48529240330744944
PDE,C4,6.76,6.309106263862721e-18,1.0319883701398926,0.4852924034925378
PDE,C4,6.8,5.0863816250794416e-18,1.031988370353292,0.4852924036565661
PDE,C4,6.84,4.101583485731553e-18,1.0319883705424941,0.48529240380193744
PDE,C4,6.88,3.3082117058383007e-18,1.031988370710251,0.4852924039307779
PDE,C4,6.92,2.6689010174660453e-18,1.0319883708589985,0.4852924040449726
PDE,C4,6.96,2.153606524045423e-18,1.031988370990898,0.48529240414618896
PDE,C4,7.0,1.7381727112122342e-18,1.0319883711078617,0.4852924042359063
PDE,C4,7.04,1.4031687238488895e-18,1.0319883712115867,0.48529240431543413
PDE,C4,7.08,1.132962086811733e-18,1.031988371303575,0.4852924043859327
PDE,C4,7.12,9.149697092280992e-19,1.0319883713851588,0.485292404448429
PDE,C4,7.16,7.39064262423857e-19,1.031988371457518,0.48529240450383443
PDE,C4,7.2,5.970893671449191e-19,1.0319883715216989,0.4852924045529554
PDE,C4,7.24,4.824769762798254e-19,1.0319883715786289,0.4852924045965058
PDE,C4,7.28,3.899341514684337e-19,1.0319883716291296,0.4852924046351204
PDE,C4,7.32,3.1519704402875956e-19,1.0319883716739284,0.4852924046693593
PDE,C4,7.36,2.548274812646514e-19,1.0319883717136726,0.48529240469971896
PDE,C4,7.4,2.0605464613026952e-19,1.0319883717489329,0.48529240472664176
PDE,C4,7.44,1.6664357143439475e-19,1.0319883717802176,0.48529240475051705
PDE,C4,7.48,1.3479159154290976e-19,1.0319883718079763,0.48529240477169056
PDE,C4,7.5200000000000005,1.0904422484432922e-19,1.0319883718326075,0.4852924047904684
PDE,C4,7.5600000000000005,8.822804997244116e-20,1.031988371854465,0.485292404807124
PDE,C4,7.6000000000000005,7.139592185464052e-20,1.031988371873862,0.48529240482189706
PDE,C4,7.640000000000001,5.778308808311514e-20,1.0319883718910763,0.4852924048349999
PDE,C4,7.68,4.6772160495546335e-20,1.0319883719063547,0.4852924048466243
PDE,C4,7.72,3.786436950374171e-20,1.0319883719199157,0.4852924048569349
PDE,C4,7.76,3.0657134374160184e-20,1.0319883719319525,0.4852924048660828
PDE,C4,7.8,2.4824724146829405e-20,1.0319883719426375,0.48529240487419867
PDE,C4,7.84,2.0104348932046296e-20,1.031988371952123,0.485292404881399
PDE,C4,7.88,1.6283461816770253e-20,1.0319883719605443,0.48529240488778796
PDE,C4,7.92,1.3190304425075971e-20,1.0319883719680205,0.4852924048934574
PDE,C4,7.96,1.068582038241792e-20,1.031988371974659,0.48529240489848846
PDE,C4,8.0,8.657858732253852e-21,1.0319883719805534,0.4852924049029523
PDE,L2,0.0,0.5325000000000001,0.0,0.0
PDE,L2,0.04,0.444272913943077,0.08936128357410417,0.00489979198951962
PDE,L2,0.08,0.36999806148706654,0.17175809880171553,0.018013459820323905
PDE,L2,0.12,0.3071542452572109,0.24821002930910183,0.03735201291572098
PDE,L2,0.16,0.25389715402379026,0.3193914957730784,0.061312792141761004
PDE,L2,0.2,0.20881484744220377,0.3857456197397946,0.08857021533365338
PDE,L2,0.24,0.170775890606795,0.44756405595776905,0.11801082771781359
PDE,L2,0.28,0.13883496804488507,0.5050444128726819,0.1486946776301961
PDE,L2,0.32,0.1121752525345242,0.558331845556013,0.1798320038066637
PDE,L2,0.36,0.09007449929563077,0.607548743115155,0.21076825707625144
PDE,L2,0.4,0.07188620126663207,0.6528150573899151,0.24097302730568176
PDE,L2,0.44,0.05702984100568832,0.6942611418381552,0.2700301822237009
PDE,L2,0.48,0.04498611827833038,0.7320346480021899,0.2976277591600162
PDE,L2,0.52,0.035294395561721995,0.7663028603347543,0.3235470243631756
PDE,L2,0.56,0.027550646770017763,0.7972517248246641,0.347650697707144
PDE,L2,0.6,0.021404980997347868,0.8250826882131358,0.3698706827018931
PDE,L2,0.64,0.01655837388138771,0.8500082968468087,0.39019579162916374
PDE,L2,0.68,0.012758602781463275,0.8722473141778606,0.40865996532189847
PDE,L2,0.72,0.009795583750152747,0.8920199202238832,0.42533140783805234
PDE,L2,0.76,0.007496388960343541,0.909543372453473,0.4403029329350698
PDE,L2,0.8,0.005720223276112564,0.9250283488776241,0.45368368633820155
PDE,L2,0.84,0.004353593055501516,0.9386760678495392,0.4655922880917325
PDE,L2,0.88,0.0033058357386969556,0.9506761867328498,0.47615134483163307
PDE,L2,0.92,0.0025051131153339054,0.9612054204737132,0.48548321632894603
PDE,L2,0.96,0.0018949144359937933,0.9704267860181567,0.4937068823164996
PDE,L2,1.0,0.0014310719649704687,0.9784893633456622,0.5009357396537172
PDE,L2,1.04,0.0010792615862694989,0.9855284627234814,0.507276160502094
PDE,L2,1.08,0.0008129429908814849,0.9916660955322203,0.5128266537952467
PDE,L2,1.12,0.0006116852385653899,0.9970116586723297,0.5176774901934968
PDE,L2,1.16,0.00045982145633542216,1.0016627572329084,0.5219106713333596
PDE,L2,1.2,0.0003453787839836048,1.0057061048504388,0.5256001450258586
PDE,L2,1.24,0.0002592345645174824,1.0092184548332217,0.5288121875568143
PDE,L2,1.28,0.0001944558629401461,1.0122675270689363,0.5316058915421422
PDE,L2,1.32,0.00014578577436210759,1.014912905746203,0.534033712543075
PDE,L2,1.36,0.0001092460902486606,1.0172068910294103,0.5361420398337446
PDE,L2,1.4000000000000001,8.183142024862497e-05,1.019195294192324,0.5379717665178638
PDE,L2,1.44,6.127468015572769e-05,1.0209181705699324,0.5395588418945187
PDE,L2,1.48,4.586792855165951e-05,1.0224104882788299,0.5409347948936954
PDE,L2,1.52,3.43259051869204e-05,1.023702733224511,0.5421272218546235
PDE,L2,1.56,2.56823665000025e-05,1.0248214526753798,0.5431602351925429
PDE,L2,1.6,1.9211514400525237e-05,1.0257897408236882,0.5440548718433594
PDE,L2,1.6400000000000001,1.4368560825604681e-05,1.0266276704268649,0.5448294620023141
PDE,L2,1.68,1.0744843683212852e-05,1.0273526749530257,0.5454999597554756
PDE,L2,1.72,8.033981159252065e-06,1.0279798857398366,0.5460802378802845
PDE,L2,1.76,6.006381948955394e-06,1.0285224285920398,0.5465823494726119
PDE,L2,1.8,4.490069425245107e-06,1.0289916840473456,0.5470167592272015
PDE,L2,1.84,3.3562693541934314e-06,1.029397515275707,0.5473925472202692
PDE,L2,1.8800000000000001,2.5085866511977144e-06,1.0297484672745407,0.5477175879655926
PDE,L2,1.92,1.874883134704674e-06,1.0300519407043305,0.5479987073744631
PDE,L2,1.96,1.4011859382229927e-06,1.0303143433908284,0.5482418200711804
PDE,L2,2.0,1.0471212943660445e-06,1.030541222211935,0.548452049318035
PDE,L2,2.04,7.824932836834926e-07,1.0307373777959665,0.5486338315998157
PDE,L2,2.08,5.847214586873653e-07,1.0309069641870703,0.548791007716609
PDE,L2,2.12,4.369223814118901e-07,1.0310535753850176,0.5489269020407308
PDE,L2,2.16,3.264736833463433e-07,1.0311803204408616,0.5490443914125329
PDE,L2,2.2,2.4393955857899687e-07,1.031289888586653,0.5491459649825338
PDE,L2,2.24,1.8226689184146633e-07,1.031384605695493,0.5492337761544909
PDE,L2,2.2800000000000002,1.3618397084307695e-07,1.0314664832063218,0.5493096876459019
PDE,L2,2.32,1.017508031246394e-07,1.0315372605044415,0.549375310558315
PDE,L2,2.36,7.602286050631028e-08,1.0315984416221695,0.549432038239186
PDE,L2,2.4,5.679967102327413e-08,1.031651327012648,0.5494810756187165
PDE,L2,2.44,4.243686862031044e-08,1.0316970410520923,0.5495234646182219
PDE,L2,2.48,3.1705696109126314e-08,1.0317365558401512,0.5495601061500258
PDE,L2,2.52,2.368798878959746e-08,1.0317707117932522,0.5495917791615641
PDE,L2,2.56,1.7697683922975273e-08,1.0318002354605056,0.549619157117459
PDE,L2,2.6,1.3222159411107086e-08,1.031825754934864,0.5496428222616867
PDE,L2,2.64,9.878394429213004e-09,1.03184781318269,0.549663277956956
PDE,L2,2.68,7.380208393342943e-09,1.0318668795718366,0.5496809593591006
PDE,L2,2.72,5.513779667870127e-09,1.0318833598409087,0.5496962426500956
PDE,L2,2.7600000000000002,4.119352066229153e-09,1.0318976047198953,0.5497094530235499
PDE,L2,2.8000000000000003,3.077565530799335e-09,1.0319099173841748,0.549720871590634
PDE,L2,2.84,2.2992423576777605e-09,1.03192055989943,0.5497307413519559
PDE,L2,2.88,1.7177555806455105e-09,1.0319297587938443,0.5497392723613941
PDE,L2,2.92,1.2833268204852128e-09,1.031937709875557,0.5497466461909792
PDE,L2,2.96,9.587658492402e-10,1.031944582397481,0.549753019791231
PDE,L2,3.0,7.162873946676974e-10,1.0319505226577796,0.5497585288286931
PDE,L2,3.04,5.35132835115965e-10,1.031955657112411,0.549763290571353
PDE,L2,3.08,3.9979328213316573e-10,1.0319600950657921,0.5497674063831072
PDE,L2,3.12,2.986819929265247e-10,1.0319639309967295,0.5497709638802154
PDE,L2,3.16,2.2314249822165328e-10,1.031967246569024,0.5497740387954647
PDE,L2,3.2,1.6670755582878152e-10,1.0319701123694769,0.5497766965896631
PDE,L2,3.24,1.2454550414161264e-10,1.0319725894102323,0.5497789938446641
PDE,L2,3.2800000000000002,9.30466268229143e-11,1.0319747304274016,0.5497809794675359
PDE,L2,3.3200000000000003,6.951412265195666e-11,1.0319765810035852,0.5497826957314528
PDE,L2,3.36,5.193322761675787e-11,1.0319781805381616,0.5497841791754524
PDE,L2,3.4,3.879872545622943e-11,1.031979563085983,0.5497854613821761
PDE,L2,3.44,2.898608066560648e-11,1.0319807580823264,0.5497865696501365
PDE,L2,3.48,2.165516220152069e-11,1.0319817909695144,0.5497875275748197
PDE,L2,3.52,1.617831568303846e-11,1.0319826837385482,0.5497883555509687
PDE,L2,3.56,1.2086626464783606e-11,1.0319834553972735,0.5497890712067475
PDE,L2,3.6,9.029773063508963e-12,1.0319841223750434,0.549789689779016
PDE,L2,3.64,6.7460338989756215e-12,1.0319846988724952,0.5497902244377064
PDE,L2,3.68,5.039879557449084e-12,1.0319851971638774,0.5497906865661989
PDE,L2,3.72,3.7652321465073455e-12,1.0319856278583703,0.5497910860036673
PDE,L2,3.7600000000000002,2.812958496930436e-12,1.0319860001259582,0.5497914312545571
PDE,L2,3.8000000000000003,2.101526458255523e-12,1.0319863218926615,0.5497917296696372
PDE,L2,3.84,1.5700243026689882e-12,1.0319866000092854,0.5497919876025048
PDE,L2,3.88,1.1729455882454705e-12,1.0319868403972798,0.5497922105448555
PDE,L2,3.92,8.762929923831743e-13,1.0319870481748097,0.5497924032434006
PDE,L2,3.96,6.546675199744753e-13,1.0319872277657265,0.5497925698009296
PDE,L2,4.0,4.890938897715219e-13,1.031987382993754,0.549792713763663
PDE,L2,4.04,3.6539589820978485e-13,1.031987517163902,0.5497928381967502
PDE,L2,4.08,2.729826768023897e-13,1.031987633132831,0.5497929457495349
PDE,L2,4.12,2.039419178149552e-13,1.0319877333696754,0.5497930387119552
PDE,L2,4.16,1.5236243410003074e-13,1.0319878200086126,0.5497931190633044
PDE,L2,4.2,1.1382805068160419e-13,1.0319878948943033,0.5497931885143714
PDE,L2,4.24,8.503949825937112e-14,1.0319879596211659,0.5497932485438607
PDE,L2,4.28,6.35319338654259e-14,1.0319880155673238,0.5497933004298827
PDE,L2,4.32,4.7463903915197344e-14,1.031988063923948,0.5497933452771618
PDE,L2,4.36,3.545968173762446e-14,1.0319881057206177,0.5497933840405581
PDE,L2,4.4,2.6491479243392368e-14,1.0319881418472407,0.5497934175453959
PDE,L2,4.44,1.979144845434601e-14,1.031988173073005,0.5497934465050396
PDE,L2,4.48,1.4785940303597513e-14,1.0319882000627492,0.5497934715360817
PDE,L2,4.5200000000000005,1.1046388553378768e-14,1.0319882233911224,0.549793493171466
PDE,L2,4.5600000000000005,8.252616798229328e-15,1.0319882435548187,0.549793511871841
PDE,L2,4.6000000000000005,6.165425367640713e-15,1.031988260983151,0.5497935280353639
PDE,L2,4.64,4.606111094173522e-15,1.0319882760471928,0.549793542006177
PDE,L2,4.68,3.4411671375309304e-15,1.0319882890676795,0.5497935540817399
PDE,L2,4.72,2.5708523126493565e-15,1.0319883003218342,0.549793564519158
PDE,L2,4.76,1.9206511202707567e-15,1.0319883100492748,0.5497935735406586
PDE,L2,4.8,1.4348940904349027e-15,1.0319883184571108,0.549793581338321
PDE,L2,4.84,1.071991159019794e-15,1.031988325724358,0.5497935880781691
PDE,L2,4.88,8.008710003040986e-16,1.0319883320057457,0.5497935939037037
PDE,L2,4.92,5.983205429362531e-16,1.0319883374350143,0.5497935989389598
PDE,L2,4.96,4.469976861302429e-16,1.0319883421277594,0.549793603291143
PDE,L2,5.0,3.339462959893629e-16,1.0319883461838968,0.549793607052918
PDE,L2,5.04,2.4948704367218817e-16,1.0319883496897868,0.5497936103043792
PDE,L2,5.08,1.8638859844045013e-16,1.0319883527200757,0.5497936131147532
PDE,L2,5.12,1.3924855774478976e-16,1.031988355339282,0.5497936155438788
PDE,L2,5.16,1.0403083120310866e-16,1.031988357603172,0.549793617643474
PDE,L2,5.2,7.77201118797691e-17,1.031988359559948,0.5497936194582421
PDE,L2,5.24,5.806370626471033e-17,1.0319883612512717,0.5497936210268234
PDE,L2,5.28,4.337865862719831e-17,1.0319883627131539,0.5497936223826136
PDE,L2,5.32,3.240764528811813e-17,1.0319883639767204,0.5497936235544809
PDE,L2,5.36,2.4211341833788614e-17,1.031988365068874,0.5497936245673744
PDE,L2,5.4,1.8087984707909503e-17,1.0319883660128686,0.5497936254428617
PDE,L2,5.44,1.3513303493588552e-17,1.0319883668288026,0.5497936261995822
PDE,L2,5.48,1.009561797118127e-17,1.0319883675340489,0.5497936268536473
PDE,L2,5.5200000000000005,7.542307980724964e-18,1.0319883681436228,0.5497936274189831
PDE,L2,5.5600000000000005,5.634761951622965e-18,1.0319883686705036,0.5497936279076273
PDE,L2,5.6000000000000005,4.209660456891366e-18,1.031988369125908,0.5497936283299824
PDE,L2,5.64,3.1449825332809845e-18,1.0319883695195344,0.5497936286950419
PDE,L2,5.68,2.349576813646819e-18,1.0319883698597616,0.5497936290105782
PDE,L2,5.72,1.755338895274958e-18,1.0319883701538344,0.5497936292833092
PDE,L2,5.76,1.3113915679262774e-18,1.031988370408014,0.5497936295190429
PDE,L2,5.8,9.797236999227413e-19,1.031988370627712,0.5497936297227971
PDE,L2,5.84,7.319393052951894e-19,1.0319883708176063,0.54979362989891
PDE,L2,5.88,5.468223752024681e-19,1.03198837098174,0.5497936300511318
PDE,L2,5.92,4.085240791373146e-19,1.0319883711236075,0.5497936301827046
PDE,L2,5.96,3.0520329279713014e-19,1.0319883712462294,0.5497936302964276
PDE,L2,6.0,2.2801337574580643e-19,1.031988371352217,0.5497936303947234
PDE,L2,6.04,1.7034600094909717e-19,1.0319883714438265,0.5497936304796842
PDE,L2,6.08,1.272634664513706e-19,1.031988371523008,0.5497936305531195
PDE,L2,6.12,9.507668220231763e-20,1.031988371591449,0.5497936306165936
PDE,L2,6.16,7.103062042370669e-20,1.0319883716506046,0.5497936306714559
PDE,L2,6.2,5.306613441382453e-20,1.0319883717017353,0.5497936307188757
PDE,L2,6.24,3.964492704306715e-20,1.0319883717459302,0.5497936307598635
PDE,L2,6.28,2.9618313715667624e-20,1.031988371784129,0.5497936307952904
PDE,L2,6.32,2.2127466921779305e-20,1.031988371817146,0.5497936308259115
PDE,L2,6.36,1.6531177133376196e-20,1.0319883718456841,0.5497936308523779
PDE,L2,6.4,1.235020621238501e-20,1.031988371870351,0.5497936308752555
PDE,L2,6.44,9.226660400946075e-21,1.0319883718916718,0.5497936308950281
PDE,L2,6.48,6.893128827057785e-21,1.0319883719100997,0.5497936309121185
PDE,L2,6.5200000000000005,5.1497544044184866e-21,1.0319883719260283,0.5497936309268917
PDE,L2,6.5600000000000005,3.847318515705395e-21,1.0319883719397955,0.5497936309396597
PDE,L2,6.6000000000000005,2.874290248340564e-21,1.0319883719516953,0.5497936309506963
PDE,L2,6.640000000000001,2.1473533063319963e-21,1.0319883719619807,0.549793630960235
PDE,L2,6.68,1.6042565394888674e-21,1.031988371970871,0.5497936309684804
PDE,L2,6.72,1.1985031038360187e-21,1.0319883719785554,0.5497936309756075
PDE,L2,6.76,8.953937741132748e-22,1.031988371985197,0.5497936309817669
PDE,L2,6.8,6.689334525168314e-22,1.031988371990938,0.5497936309870906
PDE,L2,6.84,4.9975897087598975e-22,1.0319883719958995,0.5497936309916923
PDE,L2,6.88,3.7335617253344624e-22,1.0319883720001886,0.5497936309956697
PDE,L2,6.92,2.7893378006909375e-22,1.0319883720038956,0.5497936309991083
PDE,L2,6.96,2.08388017240086e-22,1.0319883720070997,0.5497936310020798
PDE,L2,7.0,1.5568201462889797e-22,1.0319883720098693,0.5497936310046478
PDE,L2,7.04,1.1630507344189234e-22,1.0319883720122631,0.5497936310068684
PDE,L2,7.08,8.688873417751907e-23,1.0319883720143324,0.5497936310087874
PDE,L2,7.12,6.491623698709582e-23,1.0319883720161203,0.5497936310104453
PDE,L2,7.16,4.8497607508338295e-23,1.0319883720176661,0.5497936310118795
PDE,L2,7.2,3.6231760236660616e-23,1.0319883720190022,0.5497936310131185
PDE,L2,7.24,2.7067548542218486e-23,1.031988372020157,0.5497936310141894
PDE,L2,7.28,2.0223198059139953e-23,1.031988372021155,0.5497936310151151
PDE,L2,7.32,1.5108843994358416e-23,1.0319883720220178,0.5497936310159148
PDE,L2,7.36,1.1287629194710243e-23,1.0319883720227634,0.5497936310166066
PDE,L2,7.4,8.432885328585706e-24,1.031988372023408,0.5497936310172048
PDE,L2,7.44,6.2993488583450585e-24,1.0319883720239653,0.5497936310177213
PDE,L2,7.48,4.705591915423438e-24,1.031988372024447,0.5497936310181681
PDE,L2,7.5200000000000005,3.515831183263913e-24,1.031988372024863,0.549793631018554
PDE,L2,7.5600000000000005,2.6267529079315095e-24,1.0319883720252225,0.5497936310188876
PDE,L2,7.6000000000000005,1.9622202469515564e-24,1.0319883720255336,0.5497936310191752
PDE,L2,7.640000000000001,1.4661266440278471e-24,1.0319883720258023,0.5497936310194252
PDE,L2,7.68,1.0952150146524324e-24,1.0319883720260348,0.5497936310196402
PDE,L2,7.72,8.181688211869223e-25,1.0319883720262355,0.549793631019827
PDE,L2,7.76,6.113230376615434e-25,1.031988372026409,0.5497936310199873
PDE,L2,7.8,4.5675922171160895e-25,1.031988372026559,0.5497936310201272
PDE,L2,7.84,3.4120348205590116e-25,1.0319883720266887,0.549793631020247
PDE,L2,7.88,2.547646091971086e-25,1.031988372026801,0.5497936310203508
PDE,L2,7.92,1.9044803387436503e-25,1.0319883720268976,0.5497936310204409
PDE,L2,7.96,1.4220894300106728e-25,1.0319883720269813,0.5497936310205184
PDE,L2,8.0,1.0629053288677604e-25,1.0319883720270537,0.549793631020585
dense,C0,0.0,0.5082503817917482,0.0,0.0
dense,C0,0.04,0.3964346104061552,0.11779418124970656,0.014071079656531975
dense,C0,0.08,0.30758628228206397,0.22390496565461193,0.04656058612975814
dense,C0,0.12,0.23636950367328044,0.32068112999539694,0.09186921879068806
dense,C0,0.16,0.1793720745735207,0.4092948821443626,0.14569854854164205
dense,C0,0.2,0.13415733545293126,0.4902618955661895,0.20453716709891784
dense,C0,0.24,0.09878647239079313,0.5637660961570939,0.2654295900277354
dense,C0,0.28,0.07158874454432948,0.6298744931968739,0.3259132600546635
dense,C0,0.32,0.05106916114952072,0.6886759746939003,0.38402185095369185
dense,C0,0.36,0.035888122982361714,0.7403600105583528,0.4382956249459832
dense,C0,0.4,0.02487063635140618,0.7852471569179592,0.48776839496257796
dense,C0,0.44,0.017019056344490628,0.8237839039523005,0.5319220790150779
dense,C0,0.48,0.011516468509032157,0.8565151089188311,0.5706142153701084
