source,case_id,time,depth_index,depth_fraction,gram_increment_fro,gram_increment_normalized
dense,C0,1.16,6,0.375,0.4080920532806663,0.5342365577426541
dense,C0,1.16,7,0.4375,0.43774125839805444,0.5730505683424282
dense,C0,1.16,8,0.5,0.4691155368325447,0.6141228861632656
dense,C0,1.16,9,0.5625,0.5026646007474215,0.658042232980454
dense,C0,1.16,10,0.625,0.5358466568357267,0.7014811269283545
dense,C0,1.16,11,0.6875,0.5706683687051878,0.7470665073205895
dense,C0,1.16,12,0.75,0.6052452480972721,0.7923313755663961
dense,C0,1.16,13,0.8125,0.6427977122653323,0.8414916055454426
dense,C0,1.16,14,0.875,0.679669661831724,0.8897609684385794
dense,C0,1.16,15,0.9375,0.7174316295211159,0.9391954611462713
dense,C0,1.16,16,1.0,0.7586071282799068,0.99309863456853
dense,C0,1.2,0,0.0,0.2458096923417959,0.3217914263234768
dense,C0,1.2,1,0.0625,0.2693482751982923,0.3526059726453241
dense,C0,1.2,2,0.125,0.29537266059312234,0.38667470287159067
dense,C0,1.2,3,0.1875,0.3227953665946392,0.4225739857428586
dense,C0,1.2,4,0.25,0.349733667972345,0.4578391306624094
dense,C0,1.2,5,0.3125,0.3773546283234388,0.49399794988196943
dense,C0,1.2,6,0.375,0.4085989842833812,0.5349001851564357
dense,C0,1.2,7,0.4375,0.4382902827540694,0.5737693005003234
dense,C0,1.2,8,0.5,0.4697093703537428,0.6149002783562444
dense,C0,1.2,9,0.5625,0.5033064363128787,0.6588824650319486
dense,C0,1.2,10,0.625,0.5365372319654516,0.7023851643316831
dense,C0,1.2,11,0.6875,0.5714112913084528,0.7480390732185207
dense,C0,1.2,12,0.75,0.6060405960296409,0.7933725718802684
dense,C0,1.2,13,0.8125,0.6436490951198096,0.842606157622212
dense,C0,1.2,14,0.875,0.6805788091787071,0.8909511404726305
dense,C0,1.2,15,0.9375,0.7183999149178807,0.9404630512723753
dense,C0,1.2,16,1.0,0.7596408812851473,0.9944519288623935
dense,C0,1.24,0,0.0,0.2460410512242045,0.322094300079404
dense,C0,1.24,1,0.0625,0.2696051653570496,0.3529422695984973
dense,C0,1.24,2,0.125,0.2956569980210596,0.38704693126348766
dense,C0,1.24,3,0.1875,0.3231083043074715,0.42298365499553675
dense,C0,1.24,4,0.25,0.35007631552914464,0.45828769330848884
dense,C0,1.24,5,0.3125,0.37772772354718515,0.4944863718113899
dense,C0,1.24,6,0.375,0.40900614940923236,0.5354332082660966
dense,C0,1.24,7,0.4375,0.4387312042090495,0.5743465142893442
dense,C0,1.24,8,0.5,0.4701862357698336,0.6155245466710789
dense,C0,1.24,9,0.5625,0.5038218040349787,0.6595571370222826
dense,C0,1.24,10,0.625,0.537091704260366,0.703111028429789
dense,C0,1.24,11,0.6875,0.5720077750058508,0.7488199347782736
dense,C0,1.24,12,0.75,0.6066791565364144,0.7942085165263516
dense,C0,1.24,13,0.8125,0.6443326046959377,0.843500945453044
dense,C0,1.24,14,0.875,0.6813086793086378,0.891906619273746
dense,C0,1.24,15,0.9375,0.7191772398307409,0.9414806535078406
dense,C0,1.24,16,1.0,0.7604707556720177,0.9955383240328859
dense,C0,1.28,0,0.0,0.24622712763987115,0.32233789419740677
dense,C0,1.28,1,0.0625,0.26981172719949514,0.3532126813518798
dense,C0,1.28,2,0.125,0.2958855751467694,0.3873461633995614
dense,C0,1.28,3,0.1875,0.3233598153401946,0.4233129100919693
dense,C0,1.28,4,0.25,0.3503516664532678,0.4586481573966578
dense,C0,1.28,5,0.3125,0.3780274899810024,0.4948787984377892
dense,C0,1.28,6,0.375,0.40933324280974565,0.5358614088422797
dense,C0,1.28,7,0.4375,0.43908536869800846,0.5748101538430554
dense,C0,1.28,8,0.5,0.4705692343470263,0.6160259331593844
dense,C0,1.28,9,0.5625,0.504235685546477,0.6600989526058958
dense,C0,1.28,10,0.625,0.5375369611328701,0.7036939177484258
dense,C0,1.28,11,0.6875,0.5724867491557496,0.7494469636533341
dense,C0,1.28,12,0.75,0.6071919030816387,0.794879757113158
dense,C0,1.28,13,0.8125,0.6448814093599986,0.8442193900104522
dense,C0,1.28,14,0.875,0.6818946929268865,0.8926737743694817
dense,C0,1.28,15,0.9375,0.7198013334079187,0.9422976593811491
dense,C0,1.28,16,1.0,0.7611370300644289,0.9964105491474216
dense,C0,1.32,0,0.0,0.24637683534912772,0.32253387775214104
dense,C0,1.32,1,0.0625,0.26997787454201483,0.3534301861614742
dense,C0,1.32,2,0.125,0.2960693836327531,0.3875867885527503
dense,C0,1.32,3,0.1875,0.32356201690332853,0.42357761376897174
dense,C0,1.32,4,0.25,0.3505730007542096,0.4589379078931327
dense,C0,1.32,5,0.3125,0.378268405378306,0.4951941827034911
dense,C0,1.32,6,0.375,0.4095960796520419,0.5362054906462441
dense,C0,1.32,7,0.4375,0.43936991767988676,0.5751826591819018
dense,C0,1.32,8,0.5,0.4708769170951228,0.6164287230958667
dense,C0,1.32,9,0.5625,0.5045681421446274,0.6605341741868281
dense,C0,1.32,10,0.625,0.537894594804192,0.7041620988364032
dense,C0,1.32,11,0.6875,0.5728714468508785,0.7499505744704648
dense,C0,1.32,12,0.75,0.6076037114027676,0.7954188586667439
dense,C0,1.32,13,0.8125,0.6453221475905756,0.8447963639389475
dense,C0,1.32,14,0.875,0.6823652986995752,0.8932898481352752
dense,C0,1.32,15,0.9375,0.720302499550757,0.9429537399709441
dense,C0,1.32,16,1.0,0.7616720579295885,0.9971109583876443
dense,C0,1.36,0,0.0,0.24649733111360156,0.32269161971726285
dense,C0,1.36,1,0.0625,0.2701115663573818,0.3536052031819377
dense,C0,1.36,2,0.125,0.29621724684481976,0.38778035746152034
dense,C0,1.36,3,0.1875,0.3237246347818522,0.42379049812913383
dense,C0,1.36,4,0.25,0.3507509771780714,0.4591708982473406
dense,C0,1.36,5,0.3125,0.37846208900310135,0.49544773547956195
dense,C0,1.36,6,0.375,0.4098073520345093,0.5364820690050925
dense,C0,1.36,7,0.4375,0.4395986072281224,0.5754820384911997
dense,C0,1.36,8,0.5,0.471124170954428,0.6167524050926659
dense,C0,1.36,9,0.5625,0.5048352726771692,0.6608838768948956
dense,C0,1.36,10,0.625,0.538181932755671,0.7045382552375704
dense,C0,1.36,11,0.6875,0.5731805128677124,0.7503551752550701
dense,C0,1.36,12,0.75,0.6079345450192928,0.7958519555895022
dense,C0,1.36,13,0.8125,0.6456761972115588,0.8452598531180765
dense,C0,1.36,14,0.875,0.682743327812328,0.8937847290580966
dense,C0,1.36,15,0.9375,0.7207050589042268,0.9434807336272918
dense,C0,1.36,16,1.0,0.7621018058634279,0.9976735448311336
dense,C0,1.4000000000000001,0,0.0,0.24659435925609524,0.32281864003151123
dense,C0,1.4000000000000001,1,0.0625,0.2702191901191324,0.3537460943057583
dense,C0,1.4000000000000001,2,0.125,0.2963362450793569,0.38793613899827295
dense,C0,1.4000000000000001,3,0.1875,0.3238554723864079,0.42396177867948814
dense,C0,1.4000000000000001,4,0.25,0.3508941472443444,0.45935832332156734
dense,C0,1.4000000000000001,5,0.3125,0.3786178621780007,0.4956516593836857
dense,C0,1.4000000000000001,6,0.375,0.409977241342051,0.5367044724509051
dense,C0,1.4000000000000001,7,0.4375,0.4397824717040839,0.5757227369413146
dense,C0,1.4000000000000001,8,0.5,0.4713229369784009,0.6170126112779858
dense,C0,1.4000000000000001,9,0.5625,0.5050499900085833,0.6611649650638521
dense,C0,1.4000000000000001,10,0.625,0.5384128732038962,0.7048405812179749
dense,C0,1.4000000000000001,11,0.6875,0.5734289022028134,0.7506803437122785
dense,C0,1.4000000000000001,12,0.75,0.6082004168874261,0.7962000105699663
dense,C0,1.4000000000000001,13,0.8125,0.6459607051291439,0.8456323046993297
dense,C0,1.4000000000000001,14,0.875,0.6830470931844929,0.8941823907265416
dense,C0,1.4000000000000001,15,0.9375,0.7210285192795443,0.943904178181251
dense,C0,1.4000000000000001,16,1.0,0.7624471024801729,0.9981255753826894
dense,C0,1.44,0,0.0,0.24667252971446407,0.32292097360125466
dense,C0,1.44,1,0.0625,0.27030587120316973,0.35385956920335854
dense,C0,1.44,2,0.125,0.29643205881008217,0.38806156951640147
dense,C0,1.44,3,0.1875,0.32396078940658496,0.4240996500295397
dense,C0,1.44,4,0.25,0.35100937028394563,0.4595091627205567
dense,C0,1.44,5,0.3125,0.3787432009292014,0.49581574134131
dense,C0,1.44,6,0.375,0.4101139127954018,0.5368833901391886
dense,C0,1.44,7,0.4375,0.4399303598346355,0.5759163384710718
dense,C0,1.44,8,0.5,0.47148279052465936,0.6172218768287593
dense,C0,1.44,9,0.5625,0.5052226484034035,0.6613909935438791
dense,C0,1.44,10,0.625,0.5385985602767134,0.7050836656441519
dense,C0,1.44,11,0.6875,0.5736286063519302,0.7509417780046973
dense,C0,1.44,12,0.75,0.6084141668323693,0.7964798323255876
dense,C0,1.44,13,0.8125,0.6461894198993812,0.8459317170269508
dense,C0,1.44,14,0.875,0.6832912783670462,0.8945020554941604
dense,C0,1.44,15,0.9375,0.7212885222955916,0.9442445502006991
dense,C0,1.44,16,1.0,0.7627246487113893,0.9984889133648617
dense,C0,1.48,0,0.0,0.2467355419679558,0.32300346344424574
dense,C0,1.48,1,0.0625,0.270375722083892,0.35395101154773245
dense,C0,1.48,2,0.125,0.29650924516142274,0.388162614783795
dense,C0,1.48,3,0.1875,0.32404560681360967,0.424210685172717
dense,C0,1.48,4,0.25,0.35110214778827337,0.45963061849052217
dense,C0,1.48,5,0.3125,0.378844100656861,0.4959478299785396
dense,C0,1.48,6,0.375,0.4102239139193195,0.5370273934867598
dense,C0,1.48,7,0.4375,0.4400493666870291,0.5760721312895288
dense,C0,1.48,8,0.5,0.471611408823879,0.6173902520688195
dense,C0,1.48,9,0.5625,0.5053615491903367,0.6615728296705138
dense,C0,1.48,10,0.625,0.5387479282653841,0.7052792044679612
dense,C0,1.48,11,0.6875,0.5737892388428485,0.7511520632781299
dense,C0,1.48,12,0.75,0.6085860884040654,0.7967048962245934
dense,C0,1.48,13,0.8125,0.6463733630921262,0.846172518525834
dense,C0,1.48,14,0.875,0.6834876544262924,0.8947591329576184
dense,C0,1.48,15,0.9375,0.721497606929662,0.9445182645606939
dense,C0,1.48,16,1.0,0.7629478328234284,0.9987810854637793
dense,C0,1.52,0,0.0,0.24678636509216043,0.3230699964009905
dense,C0,1.52,1,0.0625,0.27043204271772714,0.3540247413381268
dense,C0,1.52,2,0.125,0.2965714602307971,0.3882440610267078
dense,C0,1.52,3,0.1875,0.32411395212293664,0.4243001565615842
dense,C0,1.52,4,0.25,0.35117689229032684,0.4597284671135626
dense,C0,1.52,5,0.3125,0.37892536940985017,0.4960542195504509
dense,C0,1.52,6,0.375,0.41031249501672606,0.5371433557069969
dense,C0,1.52,7,0.4375,0.440145181115767,0.5761975627214313
dense,C0,1.52,8,0.5,0.47171494708036793,0.6175257948251576
dense,C0,1.52,9,0.5625,0.5054733475419407,0.6617191857831655
dense,C0,1.52,10,0.625,0.5388681394853296,0.7054365739335743
dense,C0,1.52,11,0.6875,0.573918506360093,0.751321288414678
dense,C0,1.52,12,0.75,0.6087244333005352,0.7968860046305942
dense,C0,1.52,13,0.8125,0.646521369555332,0.8463662749658114
dense,C0,1.52,14,0.875,0.6836456568975454,0.8949659752513569
dense,C0,1.52,15,0.9375,0.7216658240880127,0.9447384789826805
dense,C0,1.52,16,1.0,0.7631273864882003,0.9990161405966267
dense,C0,1.56,0,0.0,0.24682738236849572,0.32312369244417777
dense,C0,1.56,1,0.0625,0.2704774814804592,0.3540842255843769
dense,C0,1.56,2,0.125,0.2966216376431566,0.3883097486769324
dense,C0,1.56,3,0.1875,0.3241690563656955,0.424372293964731
dense,C0,1.56,4,0.25,0.35123714331329225,0.45980734220767616
dense,C0,1.56,5,0.3125,0.37899086342603494,0.4961399582887528
dense,C0,1.56,6,0.375,0.41038386656100745,0.5372367887641494
dense,C0,1.56,7,0.4375,0.44022236482945576,0.5762986045358538
dense,C0,1.56,8,0.5,0.4717983405646339,0.6176349658997087
dense,C0,1.56,9,0.5625,0.5055633792288438,0.6618370469816676
dense,C0,1.56,10,0.625,0.5389649360183207,0.7055632910459779
dense,C0,1.56,11,0.6875,0.5740225872401646,0.7514575415238707
dense,C0,1.56,12,0.75,0.6088358166441769,0.7970318174530167
dense,C0,1.56,13,0.8125,0.6466405214980814,0.846522257723209
dense,C0,1.56,14,0.875,0.6837728493816146,0.895132483945446
dense,C0,1.56,15,0.9375,0.7218012304630702,0.9449157405468928
dense,C0,1.56,16,1.0,0.7632719120356887,0.9992053401421099
dense,C0,1.6,0,0.0,0.24686050732604448,0.32316705658997275
dense,C0,1.6,1,0.0625,0.27051416430786823,0.35413224736594734
dense,C0,1.6,2,0.125,0.29666213182157086,0.3883627599284644
dense,C0,1.6,3,0.1875,0.324213512126823,0.4244304913557501
dense,C0,1.6,4,0.25,0.3512857406372871,0.45987096135163597
dense,C0,1.6,5,0.3125,0.37904367611380935,0.4962090957990153
dense,C0,1.6,6,0.375,0.4104414057107068,0.5373121137233681
dense,C0,1.6,7,0.4375,0.44028457629902756,0.5763800460662364
dense,C0,1.6,8,0.5,0.47186554699965555,0.6177229463791507
dense,C0,1.6,9,0.5625,0.5056359228027828,0.6619320143521812
dense,C0,1.6,10,0.625,0.5390429219562539,0.7056653830585492
dense,C0,1.6,11,0.6875,0.5741064352005016,0.7515673075566667
dense,C0,1.6,12,0.75,0.6089255422182693,0.7971492779168
dense,C0,1.6,13,0.8125,0.6467364968465807,0.846647899816453
dense,C0,1.6,14,0.875,0.6838752956058242,0.8952665971136281
dense,C0,1.6,15,0.9375,0.721910284899922,0.9450585045788849
dense,C0,1.6,16,1.0,0.7633883056515829,0.9993577119518491
dense,C0,1.6400000000000001,0,0.0,0.24688727680226738,0.3232021007245373
dense,C0,1.6400000000000001,1,0.0625,0.27054379825538116,0.35417104140269556
dense,C0,1.6400000000000001,2,0.125,0.29669483286966475,0.3884055691310152
dense,C0,1.6400000000000001,3,0.1875,0.3242494002581098,0.42447747279429654
dense,C0,1.6400000000000001,4,0.25,0.35132496322133744,0.4599223079488568
dense,C0,1.6400000000000001,5,0.3125,0.37908628956691265,0.4962648814099245
dense,C0,1.6400000000000001,6,0.375,0.4104878218784866,0.5373728774983519
dense,C0,1.6400000000000001,7,0.4375,0.44033475027048136,0.576445729211944
dense,C0,1.6400000000000001,8,0.5,0.47191974088701955,0.6177938920287984
dense,C0,1.6400000000000001,9,0.5625,0.5056944097974727,0.6620085801428273
dense,C0,1.6400000000000001,10,0.625,0.5391057896897574,0.7057476837092724
dense,C0,1.6400000000000001,11,0.6875,0.5741740228636361,0.7516557871048679
dense,C0,1.6400000000000001,12,0.75,0.6089978632444046,0.7972439539482109
dense,C0,1.6400000000000001,13,0.8125,0.6468138485563358,0.8467491615558642
