A,actual_compiled_liouville_pde_run,code_sha256,config_sha256,depth,dt,duration,exact_final_loss,exact_gram_motion,exact_initial_loss,exact_min_theta,exact_plateau_candidate,exact_plateau_validated,gamma,gram_error_depth_index,gram_error_time,group,horizon,integrator,l1_all_depth_gram_error,l1_output_error,max_loss_increase_per_sample,method,model,motion_normalized_gram_error,n,normalized_output_error,order,output_error_time,restart_time,run_id,seed,sigma_w,sup_adjoint_defect,sup_all_depth_gram_error,sup_diagonal_gram_error,sup_forward_defect,sup_kernel_identity_defect,sup_loss_error,sup_mid_gram_error,sup_offdiagonal_gram_error,sup_output_error,sup_terminal_constraint_defect,sup_terminal_gram_error,sup_theta_error,surrogate,surrogate_plateau_candidate,surrogate_plateau_validated,tail_sup_all_depth_gram_error,tail_sup_output_error,terminal_all_depth_gram_error,terminal_output_error,training
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,ff26e856757e5cc7d02c694878ace0a6f77dfb64b24bef2dfc76e78cbc482f24,16,0.01,8.0,7.086011616052598e-20,0.5779860184286295,0.720778696400766,2.079875293849368,,,1.0,12,8.0,refinement,8.0,fixed-step classical RK4,0.01153199460172509,0.00017758439274379972,0.0,K1,dense unconstrained 1/L residual tanh ResNet,0.0025617793176498154,64,0.0002725279571289046,1,0.24,0.0,refinement_n64_L16_s4_sw0p65_A1_g1_r0_dt0p01,4,0.65,0.0011748333005680827,0.0014806726279012281,0.0010447085168776697,0.0006259807675520981,0.001981597680267185,0.00019976319452130742,0.0007936168479916007,0.001141537705567374,0.000327210347851851,0.0,0.0008318735731461189,0.0022429061534749548,coupled q/r finite-matrix response projection,,,0.0014806726279012281,9.005129486079019e-08,0.0014806726279012281,6.455466871200763e-12,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,ff26e856757e5cc7d02c694878ace0a6f77dfb64b24bef2dfc76e78cbc482f24,16,0.01,8.0,7.086011616052598e-20,0.5779860184286295,0.720778696400766,2.079875293849368,,,1.0,14,4.28,refinement,8.0,fixed-step classical RK4,0.0012647857519134157,8.305339865599117e-06,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.0002837159064134777,64,9.540156469779411e-06,2,0.2,0.0,refinement_n64_L16_s4_sw0p65_A1_g1_r0_dt0p01,4,0.65,7.25753849356773e-05,0.00016398382711279566,0.00011012796994893908,3.343785575363095e-05,0.00014537898123442023,8.12992936238821e-06,5.342852133839592e-05,0.00012187385960338589,1.14543768276995e-05,0.0,0.0001266149709572934,0.0002812193033298979,coupled q/r finite-matrix response projection,,,0.00016398382711279566,2.3384408451884127e-09,0.00016398380607680646,8.967738429398948e-14,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,ff26e856757e5cc7d02c694878ace0a6f77dfb64b24bef2dfc76e78cbc482f24,16,0.01,8.0,7.086011616052598e-20,0.5779860184286295,0.720778696400766,2.079875293849368,,,1.0,16,1.28,refinement,8.0,fixed-step classical RK4,6.005294502425996e-05,7.560205708661399e-07,0.0,K3,dense unconstrained 1/L residual tanh ResNet,1.3431776955478267e-05,64,8.339958006797185e-07,3,0.28,0.0,refinement_n64_L16_s4_sw0p65_A1_g1_r0_dt0p01,4,0.65,3.753323884097002e-06,7.763379282918303e-06,6.080292481509365e-06,2.1548670725111165e-06,9.5916847479218e-06,5.823629555812282e-07,9.233213890086847e-07,4.958769907464711e-06,1.0013360057526753e-06,0.0,7.763379282918303e-06,1.377662247400222e-05,coupled q/r finite-matrix response projection,,,7.723475374762538e-06,4.357965631978039e-10,7.723293526047872e-06,2.684772023338895e-14,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,05ec07ee376af5fdefdec9bcd58bb5f5d8d0f79830993eb76114ea03cbbda72c,16,0.02,32.0,7.703719777548943e-33,0.027559058777176036,0.0003272881095811291,3.098508343604624,8.0,32.0,1.0,16,0.43999999999999995,restart,32.0,fixed-step classical RK4,0.03019498546765645,0.00034960746189906586,0.0,K0,dense unconstrained 1/L residual tanh ResNet,0.04099036269937057,64,0.0004431392147467187,0,0.28,1.0,restart_n64_L16_s13_sw0p65_A1_g1_r1_dt0p02,13,0.65,0.00024892164087479,0.0011296558149297177,0.0005966265569903238,0.0001610650538738285,0.004522341063809189,5.533732575198992e-06,0.0003209990144826113,0.0009599368825508916,0.0004431392147467187,0.0,0.0011296558149297177,0.002582787775070682,coupled q/r finite-matrix response projection,8.0,32.0,0.0009419444604009772,1.5700924586837752e-16,0.0009419444604009772,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,05ec07ee376af5fdefdec9bcd58bb5f5d8d0f79830993eb76114ea03cbbda72c,16,0.02,32.0,7.703719777548943e-33,0.027559058777176036,0.0003272881095811291,3.098508343604624,8.0,32.0,1.0,12,9.120000000000001,restart,32.0,fixed-step classical RK4,0.0016151088780810919,6.4643840416024695e-06,0.0,K1,dense unconstrained 1/L residual tanh ResNet,0.0018498847182609488,64,9.146303373954183e-06,1,0.24,1.0,restart_n64_L16_s13_sw0p65_A1_g1_r1_dt0p02,13,0.65,2.1873500712659894e-05,5.0981081681553216e-05,3.5155004706312906e-05,1.3109806742987473e-05,0.00010101978857415827,1.1404647149779851e-07,2.0132216392340888e-05,3.692148877753538e-05,9.146303373954183e-06,0.0,4.5972425345221514e-05,0.000105205917291115,coupled q/r finite-matrix response projection,8.0,32.0,5.0981081681308674e-05,1.1102230246251565e-16,5.098108168122004e-05,5.551115123125783e-17,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,05ec07ee376af5fdefdec9bcd58bb5f5d8d0f79830993eb76114ea03cbbda72c,16,0.02,32.0,7.703719777548943e-33,0.027559058777176036,0.0003272881095811291,3.098508343604624,8.0,32.0,1.0,15,8.36,restart,32.0,fixed-step classical RK4,0.00011211590848973448,6.179886354423402e-07,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.00012841944636942352,64,7.488490356205241e-07,2,0.28,1.0,restart_n64_L16_s13_sw0p65_A1_g1_r1_dt0p02,13,0.65,1.2426982030921668e-06,3.5391190706273487e-06,1.5239496491769606e-06,8.179617907370582e-07,6.843134944064433e-06,3.772747421437218e-09,1.4185006783324596e-06,3.3122242417649114e-06,7.488490356205241e-07,0.0,2.9203244189104085e-06,7.561213541506134e-06,coupled q/r finite-matrix response projection,8.0,32.0,3.5391190698039975e-06,1.6653345369377348e-16,3.539119069778316e-06,5.551115123125783e-17,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,05ec07ee376af5fdefdec9bcd58bb5f5d8d0f79830993eb76114ea03cbbda72c,16,0.02,32.0,7.703719777548943e-33,0.027559058777176036,0.0003272881095811291,3.098508343604624,8.0,32.0,1.0,15,7.0,restart,32.0,fixed-step classical RK4,6.953623427696565e-06,2.1641575473159076e-08,0.0,K3,dense unconstrained 1/L residual tanh ResNet,7.958364132171644e-06,64,2.6086144918419874e-08,3,0.32000000000000006,1.0,restart_n64_L16_s13_sw0p65_A1_g1_r1_dt0p02,13,0.65,5.824734258421155e-08,2.1932502488868788e-07,9.974687636663836e-08,4.122224764983649e-08,2.3475564835609946e-07,1.3929691033726533e-10,5.321646078532016e-08,1.988685291811625e-07,2.6086144918419874e-08,0.0,1.3666026265568247e-07,2.6219520801926665e-07,coupled q/r finite-matrix response projection,8.0,32.0,2.1932502416763888e-07,2.0014830212433605e-16,2.1932502415280686e-07,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8cf81fb9655788d89b3efeb3dabb4688161e4431d67390f19a938297e02f497e,16,0.02,32.0,1.232595164407831e-32,0.06404493217864261,0.001583662601604963,2.6904237914919813,8.0,32.0,1.0,16,0.48,restart,32.0,fixed-step classical RK4,0.060620277588004146,0.001152316928427923,0.0,K0,dense unconstrained 1/L residual tanh ResNet,0.04173145054843423,64,0.0011979092532148684,0,0.32000000000000006,1.0,restart_n64_L16_s14_sw0p65_A1_g1_r1_dt0p02,14,0.65,0.0006469864674525881,0.0026726879200908485,0.0019368329477344052,0.00039662757147068933,0.010203704546987923,3.1960910787813264e-05,0.0007066473856255643,0.0018534888955777467,0.0011979092532148684,0.0,0.0026726879200908485,0.007792252772812018,coupled q/r finite-matrix response projection,8.0,32.0,0.0018761902351116205,2.5438405243138006e-16,0.001876190235111438,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8cf81fb9655788d89b3efeb3dabb4688161e4431d67390f19a938297e02f497e,16,0.02,32.0,1.232595164407831e-32,0.06404493217864261,0.001583662601604963,2.6904237914919813,8.0,32.0,1.0,16,0.6000000000000001,restart,32.0,fixed-step classical RK4,0.0033458306480820014,4.3368237021398665e-05,0.0,K1,dense unconstrained 1/L residual tanh ResNet,0.0019007111726508559,64,4.560396817268485e-05,1,0.32000000000000006,1.0,restart_n64_L16_s14_sw0p65_A1_g1_r1_dt0p02,14,0.65,6.317912737410024e-05,0.00012173091814361234,7.850542299018259e-05,3.479993015108958e-05,0.0003780999965219791,1.1255744639391326e-06,5.0766314754100796e-05,9.307333315822876e-05,4.560396817268485e-05,0.0,0.00012173091814361234,0.0003958966935231664,coupled q/r finite-matrix response projection,8.0,32.0,0.00010440977669339133,3.1401849173675503e-16,0.00010440977669316231,0.0,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8cf81fb9655788d89b3efeb3dabb4688161e4431d67390f19a938297e02f497e,16,0.02,32.0,1.232595164407831e-32,0.06404493217864261,0.001583662601604963,2.6904237914919813,8.0,32.0,1.0,16,1.6799999999999997,restart,32.0,fixed-step classical RK4,0.00022259267808899774,1.2699433896933173e-06,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.00010973889442364699,64,1.2798145508305108e-06,2,0.3599999999999999,1.0,restart_n64_L16_s14_sw0p65_A1_g1_r1_dt0p02,14,0.65,4.044356725322797e-06,7.028220050721694e-06,2.9706416549936002e-06,2.223156334447068e-06,1.0000820638413187e-05,2.5367591985347993e-08,2.6078531889059027e-06,6.37366280491119e-06,1.2798145508305108e-06,0.0,7.028220050721694e-06,1.8325773532030247e-05,coupled q/r finite-matrix response projection,8.0,32.0,7.010615686613433e-06,2.5438405243138006e-16,7.010615686484601e-06,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8cf81fb9655788d89b3efeb3dabb4688161e4431d67390f19a938297e02f497e,16,0.02,32.0,1.232595164407831e-32,0.06404493217864261,0.001583662601604963,2.6904237914919813,8.0,32.0,1.0,16,10.72,restart,32.0,fixed-step classical RK4,7.358022519883714e-06,3.734591048109376e-08,4.3140830754274083e-32,K3,dense unconstrained 1/L residual tanh ResNet,3.615811322526481e-06,64,4.5360528111389405e-08,3,0.28,1.0,restart_n64_L16_s14_sw0p65_A1_g1_r1_dt0p02,14,0.65,2.1940085605995815e-07,2.3157439092197653e-07,2.072852662198019e-07,1.1791677698766626e-07,4.2223273300696314e-07,1.2682545704823314e-09,1.0169834841196488e-07,1.5478753192729934e-07,4.5360528111389405e-08,0.0,2.3157439092197653e-07,4.040676684136314e-07,coupled q/r finite-matrix response projection,8.0,32.0,2.3157439030768e-07,2.482534153247273e-16,2.3157439023879033e-07,0.0,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a4137f966ddc2d85978db242a32b9ecbd77e70c2f27dbac524dfc2e8c0ec2ced,16,0.02,32.0,7.703719777548943e-33,0.5896943362942394,0.5653198440812923,2.125855534830939,8.0,32.0,1.0,16,0.92,stress,32.0,fixed-step classical RK4,1.0625984245219826,0.016451877852804053,3.0814879110195774e-32,K0,dense unconstrained 1/L residual tanh ResNet,0.06101455835934973,64,0.014845140321229286,0,0.52,0.0,stress_n64_L16_s10_sw1p2_A1_g1_r0_dt0p02,10,1.2,0.014817859070235452,0.03597993949600287,0.019257505832662117,0.014192740168255127,0.059631084685141514,0.00638539953461803,0.012872942723128684,0.03555295049926741,0.015785066655784857,0.0,0.03597993949600287,0.0583747147717694,coupled q/r finite-matrix response projection,16.0,32.0,0.033431283880227564,2.7194799110210365e-16,0.03343128388022749,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a4137f966ddc2d85978db242a32b9ecbd77e70c2f27dbac524dfc2e8c0ec2ced,16,0.02,32.0,7.703719777548943e-33,0.5896943362942394,0.5653198440812923,2.125855534830939,8.0,32.0,1.0,11,12.040000000000001,stress,32.0,fixed-step classical RK4,0.11434209666442918,0.0012925500898934269,0.0,K1,dense unconstrained 1/L residual tanh ResNet,0.006132021755176781,64,0.0013138900890976304,1,0.4,0.0,stress_n64_L16_s10_sw1p2_A1_g1_r0_dt0p02,10,1.2,0.0015593162955431907,0.0036160184990608087,0.002500071677341807,0.0017967288970024502,0.00831835070884761,0.0006979790690253007,0.0023992880881388017,0.0029289969853078875,0.0013970795954769252,0.0,0.0030285038236292678,0.005047587173809161,coupled q/r finite-matrix response projection,8.0,32.0,0.0036160184990604487,3.554447978966673e-16,0.0036160184990604105,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a4137f966ddc2d85978db242a32b9ecbd77e70c2f27dbac524dfc2e8c0ec2ced,16,0.02,32.0,7.703719777548943e-33,0.5896943362942394,0.5653198440812923,2.125855534830939,8.0,32.0,1.0,15,1.8,stress,32.0,fixed-step classical RK4,0.017422490000027397,5.4155804949651604e-05,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.0009354881889584877,64,4.52258745640245e-05,2,0.64,0.0,stress_n64_L16_s10_sw1p2_A1_g1_r0_dt0p02,10,1.2,0.0001407178889450739,0.0005516520866989754,0.00029774202828616625,0.00019186155580483685,0.00031996857115831597,1.0562454225149231e-05,0.00014069523118427158,0.000477035053165906,4.808936992925481e-05,0.0,0.00046500022573801224,0.0006697506307185632,coupled q/r finite-matrix response projection,8.0,32.0,0.000550785616892062,3.188872858294072e-16,0.0005507856168918924,5.551115123125783e-17,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a4137f966ddc2d85978db242a32b9ecbd77e70c2f27dbac524dfc2e8c0ec2ced,16,0.02,32.0,7.703719777548943e-33,0.5896943362942394,0.5653198440812923,2.125855534830939,8.0,32.0,1.0,14,11.24,stress,32.0,fixed-step classical RK4,0.0018732698512960106,3.5060259919272206e-06,0.0,K3,dense unconstrained 1/L residual tanh ResNet,0.00010047157019973337,64,3.5691819283385707e-06,3,0.32,0.0,stress_n64_L16_s10_sw1p2_A1_g1_r0_dt0p02,10,1.2,1.208294397406771e-05,5.924751590537185e-05,2.9201785281146987e-05,1.5121776087061107e-05,3.638372593024959e-05,6.837340846832518e-07,1.2765437541064255e-05,5.244860584665851e-05,3.7951661908428313e-06,0.0,5.651947993371926e-05,6.068133308335856e-05,coupled q/r finite-matrix response projection,8.0,32.0,5.924751590498291e-05,3.554447978966673e-16,5.924751590463159e-05,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a669df921e4f3e0316079801f61944032c678fecb5cfe631ed231f0f5156fca4,16,0.02,32.0,7.703719777548943e-33,0.5465946620440482,0.46498549104849035,2.2183659377768876,8.0,32.0,1.0,16,1.44,stress,32.0,fixed-step classical RK4,1.4253274161180816,0.004854777903517741,4.3140830754274083e-32,K0,dense unconstrained 1/L residual tanh ResNet,0.08251373103842027,64,0.005417439950325899,0,0.52,0.0,stress_n64_L16_s9_sw1p2_A1_g1_r0_dt0p02,9,1.2,0.014099158694633837,0.045101564930938816,0.026564851235537344,0.0096381848948375,0.015414342027256734,0.0015117236261655842,0.020621012723223683,0.04284729557741052,0.005417439950325899,0.0,0.045101564930938816,0.08672501773494845,coupled q/r finite-matrix response projection,8.0,32.0,0.04497564669658692,2.9893669801409083e-16,0.04497564669658678,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a669df921e4f3e0316079801f61944032c678fecb5cfe631ed231f0f5156fca4,16,0.02,32.0,7.703719777548943e-33,0.5465946620440482,0.46498549104849035,2.2183659377768876,8.0,32.0,1.0,16,1.68,stress,32.0,fixed-step classical RK4,0.10684117033309957,0.0002018020194574647,4.1600086798764294e-32,K1,dense unconstrained 1/L residual tanh ResNet,0.006175461925834225,64,0.0002265317578071424,1,0.56,0.0,stress_n64_L16_s9_sw1p2_A1_g1_r0_dt0p02,9,1.2,0.001556502727317447,0.0033754745243172453,0.002100361474738552,0.0011925008120933756,0.00043742789712847345,4.8359200196385066e-05,0.0011795125530192575,0.003032320643468173,0.0002265317578071424,0.0,0.0033754745243172453,0.006224271591769833,coupled q/r finite-matrix response projection,8.0,32.0,0.00337287850372386,4.611102534756203e-16,0.0033728785037236697,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a669df921e4f3e0316079801f61944032c678fecb5cfe631ed231f0f5156fca4,16,0.02,32.0,7.703719777548943e-33,0.5465946620440482,0.46498549104849035,2.2183659377768876,8.0,32.0,1.0,16,0.92,stress,32.0,fixed-step classical RK4,0.007527500518655245,5.100957396339161e-05,3.543711097672514e-32,K2,dense unconstrained 1/L residual tanh ResNet,0.00044603021318660594,64,5.7113318075736994e-05,2,0.44,0.0,stress_n64_L16_s9_sw1p2_A1_g1_r0_dt0p02,9,1.2,0.00015416189946733375,0.00024379773363816763,0.00022448207614690464,0.00010662631401865456,0.00022391623594366936,1.4728394919116816e-05,0.0001177812607661796,0.00012746373482214505,5.7113318075736994e-05,0.0,0.00024379773363816763,0.000797756108789968,coupled q/r finite-matrix response projection,8.0,32.0,0.00023670286903618013,3.554447978966673e-16,0.00023670286903599216,1.5700924586837752e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,a669df921e4f3e0316079801f61944032c678fecb5cfe631ed231f0f5156fca4,16,0.02,32.0,7.703719777548943e-33,0.5465946620440482,0.46498549104849035,2.2183659377768876,8.0,32.0,1.0,16,2.6,stress,32.0,fixed-step classical RK4,0.0008449980102503314,2.985358646866334e-06,2.619264724366641e-32,K3,dense unconstrained 1/L residual tanh ResNet,4.867187264083607e-05,64,4.164875401823394e-06,3,0.28,0.0,stress_n64_L16_s9_sw1p2_A1_g1_r0_dt0p02,9,1.2,1.1888369331135304e-05,2.6603785777168748e-05,2.1325970179141566e-05,8.449443618570596e-06,3.118304413715635e-05,1.4611141413711781e-06,8.784101421852383e-06,1.720308563552872e-05,4.164875401823394e-06,0.0,2.6603785777168748e-05,4.15262210293511e-05,coupled q/r finite-matrix response projection,8.0,32.0,2.6603537426513755e-05,4.1540741810552243e-16,2.6603537426330695e-05,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,680476162e362ca3b26231c9f2e8327dc5f43cdf8045e96d5482a6017542e538,16,0.02,32.0,1.0631133293017542e-31,0.7459146532140135,0.38836003130860675,1.5649638245034199,16.0,32.0,1.0,16,1.0,width,32.0,fixed-step classical RK4,0.803659835494594,0.008001025455952094,0.0,K0,dense unconstrained 1/L residual tanh ResNet,0.03903397198366282,32,0.008054769138165238,0,0.72,0.0,width_n32_L16_s7_sw0p65_A1_g1_r0_dt0p02,7,0.65,0.01356107814654271,0.02911601167575937,0.016708103650000455,0.007701912394573728,0.022756515287516085,0.001863499151654846,0.010871410710324504,0.02570975388872267,0.008054769138165238,0.0,0.02911601167575937,0.08498889744501165,coupled q/r finite-matrix response projection,16.0,32.0,0.025275208905708904,4.041272810440265e-16,0.025275208905708068,4.041272810440265e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,680476162e362ca3b26231c9f2e8327dc5f43cdf8045e96d5482a6017542e538,16,0.02,32.0,1.0631133293017542e-31,0.7459146532140135,0.38836003130860675,1.5649638245034199,16.0,32.0,1.0,14,1.48,width,32.0,fixed-step classical RK4,0.03901387839643382,0.00019607170035866524,4.622231866529366e-33,K1,dense unconstrained 1/L residual tanh ResNet,0.0016776397528819875,32,0.00021174459969063963,1,0.32,0.0,width_n32_L16_s7_sw0p65_A1_g1_r0_dt0p02,7,0.65,0.0012870634541080276,0.001251376074489011,0.001021174298441867,0.0006844163897259368,0.001252075317885192,0.00010372766786878596,0.0009883418920304458,0.0010419400101330583,0.00021174459969063963,0.0,0.0006730218787763475,0.0027055115345760677,coupled q/r finite-matrix response projection,16.0,32.0,0.0012355671612028734,3.554447978966673e-16,0.0012355671612025497,3.510833468576701e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,680476162e362ca3b26231c9f2e8327dc5f43cdf8045e96d5482a6017542e538,16,0.02,32.0,1.0631133293017542e-31,0.7459146532140135,0.38836003130860675,1.5649638245034199,16.0,32.0,1.0,11,12.56,width,32.0,fixed-step classical RK4,0.0052838525788139,3.7841463575062424e-05,7.703719777548943e-33,K2,dense unconstrained 1/L residual tanh ResNet,0.0002242573749414614,32,4.2572319809085686e-05,2,0.48,0.0,width_n32_L16_s7_sw0p65_A1_g1_r0_dt0p02,7,0.65,8.058745116622422e-05,0.0001672768620601452,0.00011799460818997383,3.9454696105679296e-05,0.00013765893843166896,1.754065518205783e-05,7.17538939576817e-05,0.00013492318510501572,4.2572319809085686e-05,0.0,0.00014180600945576247,0.0002232420810015349,coupled q/r finite-matrix response projection,16.0,32.0,0.00016727686205914483,3.554447978966673e-16,0.00016727686205908083,3.510833468576701e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,680476162e362ca3b26231c9f2e8327dc5f43cdf8045e96d5482a6017542e538,16,0.02,32.0,1.0631133293017542e-31,0.7459146532140135,0.38836003130860675,1.5649638245034199,16.0,32.0,1.0,13,7.16,width,32.0,fixed-step classical RK4,0.00013850657436370936,5.024967607923457e-07,4.3140830754274083e-32,K3,dense unconstrained 1/L residual tanh ResNet,5.869006604013774e-06,32,6.652670076900488e-07,3,0.32,0.0,width_n32_L16_s7_sw0p65_A1_g1_r0_dt0p02,7,0.65,4.493339993742492e-06,4.37777802574369e-06,4.249338411459432e-06,2.2814620391590916e-06,4.486876840683298e-06,3.286754692022331e-07,4.372437237346827e-06,1.8907890753425897e-06,6.652670076900488e-07,0.0,1.6718550554923393e-06,9.324405332504429e-06,coupled q/r finite-matrix response projection,16.0,32.0,4.377778021498283e-06,3.554447978966673e-16,4.377778021411723e-06,3.510833468576701e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,69524ad4c187b20c5862a4da71a69a7bd1921691a7e4e6a4f9685dfb7ba4933f,16,0.02,32.0,1.3866695599588098e-32,0.6563729274372275,0.424308497388361,1.9044627520462987,8.0,32.0,1.0,16,0.76,width,32.0,fixed-step classical RK4,0.4521634212968914,0.007906396235937587,0.0,K0,dense unconstrained 1/L residual tanh ResNet,0.022504794445416653,96,0.008898127557539033,0,0.48,0.0,width_n96_L16_s7_sw0p65_A1_g1_r0_dt0p02,7,0.65,0.011220594043312966,0.014771537811511186,0.012300128886409205,0.007312303746359601,0.03645794023096412,0.002879102887374599,0.005992752690537027,0.009345889743612723,0.008898127557539033,0.0,0.014771537811511186,0.029595917033643084,coupled q/r finite-matrix response projection,8.0,32.0,0.014275547102259157,3.3306690738754696e-16,0.014275547102259077,3.188872858294072e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,69524ad4c187b20c5862a4da71a69a7bd1921691a7e4e6a4f9685dfb7ba4933f,16,0.02,32.0,1.3866695599588098e-32,0.6563729274372275,0.424308497388361,1.9044627520462987,8.0,32.0,1.0,15,13.040000000000001,width,32.0,fixed-step classical RK4,0.0314165769487913,0.00011702624419192619,0.0,K1,dense unconstrained 1/L residual tanh ResNet,0.0015103268889496279,96,0.00012279998169056165,1,0.6,0.0,width_n96_L16_s7_sw0p65_A1_g1_r0_dt0p02,7,0.65,0.0009194757181033962,0.0009913376814870277,0.0007577470395187937,0.0006139147107109548,0.0009889033955193139,3.5849376944840916e-05,0.0006717955696249178,0.0007189367688126318,0.00012279998169056165,0.0,0.000950304282493015,0.0011141645217292104,coupled q/r finite-matrix response projection,8.0,32.0,0.000991337681486483,3.3766115072321297e-16,0.0009913376814859748,3.1401849173675503e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,69524ad4c187b20c5862a4da71a69a7bd1921691a7e4e6a4f9685dfb7ba4933f,16,0.02,32.0,1.3866695599588098e-32,0.6563729274372275,0.424308497388361,1.9044627520462987,8.0,32.0,1.0,16,0.96,width,32.0,fixed-step classical RK4,0.002126187939020248,1.3783712119493573e-05,4.930380657631324e-32,K2,dense unconstrained 1/L residual tanh ResNet,0.00010351383649487454,96,1.8931255771429314e-05,2,0.36,0.0,width_n96_L16_s7_sw0p65_A1_g1_r0_dt0p02,7,0.65,6.069909651109127e-05,6.794367989039932e-05,5.380875147692244e-05,3.763218554614479e-05,8.414074734214276e-05,7.783746149472859e-06,2.2620918691144077e-05,5.4444545659142466e-05,1.8931255771429314e-05,0.0,6.794367989039932e-05,0.00013368900450367737,coupled q/r finite-matrix response projection,8.0,32.0,6.691448664026104e-05,3.3766115072321297e-16,6.691448664001148e-05,2.220446049250313e-16,ordinary Euclidean muP gradient flow
