code_sha256,config_sha256,depth,dt,gram_error_depth_index,gram_error_time,gram_prefix_increment,group,horizon,l1_all_depth_gram_error,l1_output_error,max_loss_increase_per_sample,method,motion_normalized_gram_error,n,normalized_output_error,order,output_error_time,output_prefix_increment,run_id,seed,sup_adjoint_defect,sup_all_depth_gram_error,sup_diagonal_gram_error,sup_forward_defect,sup_kernel_identity_defect,sup_loss_error,sup_mid_gram_error,sup_offdiagonal_gram_error,sup_output_error,sup_terminal_constraint_defect,sup_terminal_gram_error,sup_theta_error,tail_sup_all_depth_gram_error,tail_sup_output_error,terminal_all_depth_gram_error,terminal_output_error
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,86d01384192830290f2956b0d45f8f2866dc213f9d5dbc7abb78266aeeed9c10,16,0.02,16,0.92,0.0,central,16.0,0.00010995449370425391,8.30022165725787e-07,3.0814879110195774e-32,K3,1.1500248557243074e-05,64,9.986074891399593e-07,3,0.48,0.0,central_n64_L16_s2_sw0p65_A1_g1_r0_dt0p02,2,3.0004337480222644e-06,7.1830772748166755e-06,2.2606975758020923e-06,2.5167562445327065e-06,1.335804432246797e-06,3.145533668119649e-07,6.484826129410639e-07,6.87275172431907e-06,1.0015952242543902e-06,0.0,7.1830772748166755e-06,1.5186607737936724e-05,6.967418940394791e-06,8.829589126839103e-16,6.967418939398502e-06,1.9229626863835638e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,86d01384192830290f2956b0d45f8f2866dc213f9d5dbc7abb78266aeeed9c10,16,0.02,16,0.92,0.0,central,32.0,0.00022143319673274833,8.300221663608292e-07,3.0814879110195774e-32,K3,1.1500248557243074e-05,64,9.986074891399593e-07,3,0.48,0.0,central_n64_L16_s2_sw0p65_A1_g1_r0_dt0p02,2,3.0004337480222644e-06,7.1830772748166755e-06,2.2606975758020923e-06,2.5167562445327065e-06,1.335804432246797e-06,3.145533668119649e-07,6.484826129410639e-07,6.87275172431907e-06,1.0015952242543902e-06,0.0,7.1830772748166755e-06,1.5186607737936724e-05,6.967418939408616e-06,1.9229626863835638e-16,6.967418939228892e-06,1.1102230246251565e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.8,,central,4.0,0.09855585329681131,0.006867344657157214,0.0,K0,0.04388224291004327,64,0.006807157841080181,0,0.48,,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.01412583497666164,0.028582713943053728,0.02066310140724693,0.0073552933457250265,0.034287735553679435,0.0030634930716837983,0.014117753353598288,0.021149392662960002,0.008297925257127248,0.0,0.020851489450123294,0.04086147826123728,0.025867508981098106,0.0002154373143584451,0.025737634324977048,1.2024139731308055e-06
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.8,0.0,central,8.0,0.201505143676611,0.006867792321681705,0.0,K0,0.04388222359209576,64,0.006807155472765993,0,0.48,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.014125840077803903,0.028582713943053728,0.02066310140724693,0.007355295595191203,0.034287735553679435,0.0030634930716837983,0.014117753353598288,0.021149392662960002,0.008297925257127248,0.0,0.020851489450123294,0.04086147826123728,0.025737634324977048,1.2024139731308055e-06,0.025737292124693008,2.002866005020278e-11
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.8,0.0,central,16.0,0.4074034806420736,0.006867792328834913,1.8488927466117464e-32,K0,0.04388222359201487,64,0.0068071554727541506,0,0.48,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.014125840077852187,0.028582713943053728,0.02066310140724693,0.0073552955952069345,0.034287735553679435,0.0030634930716837983,0.014117753353598288,0.021149392662960002,0.008297925257127248,0.0,0.020851489450123294,0.04086147826123728,0.025737292124693008,2.002866005020278e-11,0.0257372921205005,3.3306690738754696e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.8,0.0,central,32.0,0.819200154570078,0.0068677923288385815,1.8488927466117464e-32,K0,0.04388222359201487,64,0.0068071554727541506,0,0.48,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.014125840077852196,0.028582713943053728,0.02066310140724693,0.007355295595206935,0.034287735553679435,0.0030634930716837983,0.014117753353598288,0.021149392662960002,0.008297925257127248,0.0,0.020851489450123294,0.04086147826123728,0.0257372921205005,3.3766115072321297e-16,0.025737292120500105,1.9229626863835638e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.92,,central,4.0,0.007875722069819615,0.00019313278399636695,0.0,K1,0.00326242920797409,64,0.000204308787933353,1,0.48,,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.0009818508758982494,0.002124984381544567,0.0010256569539206697,0.0005557390075211491,0.00098215383160972,8.493173755279304e-05,0.0006047676856362099,0.0019008445559675767,0.00024905240795418415,0.0,0.00106832856154885,0.001547139273298772,0.002090378617254489,4.665207250124454e-06,0.0020895972983191883,2.482563386539964e-08
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.92,0.0,central,8.0,0.016234132259654352,0.00019314190878014182,0.0,K1,0.003262427771779584,64,0.00020430871685120502,1,0.48,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.0009818511718017325,0.002124984381544567,0.0010256569539206697,0.0005557390851727945,0.00098215383160972,8.493173755279304e-05,0.0006047676856362099,0.0019008445559675767,0.00024905240795418415,0.0,0.00106832856154885,0.001547139273298772,0.0020896030796583405,2.482563386539964e-08,0.0020896030796583405,3.3496268117487883e-13
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.92,0.0,central,16.0,0.03295095689741442,0.00019314190889814734,1.3866695599588098e-32,K1,0.0032624277717735704,64,0.00020430871685084956,1,0.48,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.0009818511718034488,0.002124984381544567,0.0010256569539206697,0.0005557390851730458,0.00098215383160972,8.493173755279304e-05,0.0006047676856362099,0.0019008445559675767,0.00024905240795418415,0.0,0.00106832856154885,0.001547139273298772,0.002089603079723114,3.3496268117487883e-13,0.0020896030797227638,3.3306690738754696e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,14,0.92,0.0,central,32.0,0.06638460617297273,0.00019314190890187626,1.3866695599588098e-32,K1,0.0032624277717735704,64,0.00020430871685084956,1,0.48,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,0.0009818511718034488,0.002124984381544567,0.0010256569539206697,0.0005557390851730458,0.00098215383160972,8.493173755279304e-05,0.0006047676856362099,0.0019008445559675767,0.00024905240795418415,0.0,0.00106832856154885,0.001547139273298772,0.0020896030797227672,3.554447978966673e-16,0.002089603079722086,1.2412670766236366e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,13,4.0,,central,4.0,0.0003151270561656076,7.353468377544919e-06,0.0,K2,0.00013067559368681186,64,8.116611388508176e-06,2,0.4,,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,5.8283183543733446e-05,8.511559268621665e-05,6.416037334124144e-05,3.6411397361470626e-05,6.949384802843584e-05,3.5749645556915066e-06,5.073251532331728e-05,6.841399745051777e-05,9.894149102366222e-06,0.0,6.262184917819343e-05,0.00010624244436903045,8.511559268621665e-05,1.3366641058031506e-07,8.511559268621665e-05,1.1006886473875221e-09
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,13,8.0,1.4206453216234188e-10,central,8.0,0.0006555899346471418,7.3538768678429994e-06,0.0,K2,0.00013067575426809963,64,8.116608564615098e-06,2,0.4,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,5.828320053035711e-05,8.511573475074881e-05,6.41608990613819e-05,3.641140051866858e-05,6.949384802843584e-05,3.5749645556915066e-06,5.073251532331728e-05,6.841399745051777e-05,9.894149102366222e-06,0.0,6.262224640115528e-05,0.00010624265308061933,8.511573475074881e-05,1.1006886473875221e-09,8.511573475074881e-05,1.5055295572753e-14
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,13,10.52,5.8146033560940724e-15,central,16.0,0.0013365158126908549,7.3538768749095565e-06,0.0,K2,0.00013067575427678577,64,8.116608564600978e-06,2,0.4,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,5.828320053045633e-05,8.511573475656341e-05,6.41608990697078e-05,3.6411400518681406e-05,6.949384802843584e-05,3.5749645556915066e-06,5.073251532331728e-05,6.841399745051777e-05,9.894149102366222e-06,0.0,6.262224640776191e-05,0.00010624265308683285,8.511573475656341e-05,1.5055295572753e-14,8.511573475555328e-05,2.482534153247273e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,13,10.52,0.0,central,32.0,0.0026983675687835616,7.353876877940314e-06,0.0,K2,0.00013067575427678577,64,8.116608564600978e-06,2,0.4,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,5.828320053045633e-05,8.511573475656341e-05,6.41608990697078e-05,3.6411400518681406e-05,6.949384802843584e-05,3.5749645556915066e-06,5.073251532331728e-05,6.841399745051777e-05,9.894149102366222e-06,0.0,6.262224640776191e-05,0.00010624265308683285,8.51157347559094e-05,2.7755575615628914e-16,8.511573475579638e-05,0.0
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,11,3.84,,central,4.0,1.9286833367312087e-05,3.839504846207545e-07,0.0,K3,7.94133154969867e-06,64,4.389531694433255e-07,3,0.32,,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,3.2442419805200456e-06,5.172589023703593e-06,4.1943718254106236e-06,1.9941331396256458e-06,4.847826477188963e-06,1.8865671863599331e-07,2.4618471626704622e-06,3.066348728769437e-06,5.35083903804681e-07,0.0,2.4473436126315178e-06,5.919785980498638e-06,5.172589023703593e-06,2.1065665237500038e-09,5.172588858794315e-06,2.4203071995715153e-11
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,11,3.84,0.0,central,8.0,3.9977181159633966e-05,3.839598615912398e-07,0.0,K3,7.941328053746414e-06,64,4.3895301672481317e-07,3,0.32,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,3.244243549050644e-06,5.172589023703593e-06,4.1943718254106236e-06,1.994133157243545e-06,4.847826477188963e-06,1.8865671863599331e-07,2.4618471626704622e-06,3.066348728769437e-06,5.35083903804681e-07,0.0,2.4473436126315178e-06,5.919797612433829e-06,5.172588858794315e-06,2.4203071995715153e-11,5.172586627882865e-06,5.578801654593729e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,11,3.84,0.0,central,16.0,8.135787419002165e-05,3.8395986382809423e-07,9.706686919711669e-32,K3,7.941328053731777e-06,64,4.389530167240495e-07,3,0.32,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,3.244243549054557e-06,5.172589023703593e-06,4.1943718254106236e-06,1.994133157243545e-06,4.847826477188963e-06,1.8865671863599331e-07,2.4618471626704622e-06,3.066348728769437e-06,5.35083903804681e-07,0.0,2.4473436126315178e-06,5.919797613490153e-06,5.172586629943846e-06,8.1773032027145e-16,5.17258662882046e-06,2.220446049250313e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,bb3614edc1904aec5edaaa8ca3b1b0e28f5ea017f29cbb079c5ebdfcd74bf439,16,0.02,11,3.84,0.0,central,32.0,0.0001641192602498069,3.8395986615646466e-07,9.706686919711669e-32,K3,7.941328053731777e-06,64,4.389530167240495e-07,3,0.32,0.0,central_n64_L16_s3_sw0p65_A1_g1_r0_dt0p02,3,3.244243549054557e-06,5.172589023703593e-06,4.1943718254106236e-06,1.994133157243545e-06,4.847826477188963e-06,1.8865671863599331e-07,2.4618471626704622e-06,3.066348728769437e-06,5.35083903804681e-07,0.0,2.4473436126315178e-06,5.919797613490153e-06,5.172586628821085e-06,2.5438405243138006e-16,5.172586628694834e-06,5.551115123125783e-17
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,13,1.4000000000000001,,central,4.0,0.0384526873462204,0.005779212560906945,0.0,K0,0.017617161660276257,64,0.005070183197073929,0,0.48,,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.013071496242112773,0.010182416395675856,0.00702375638892975,0.008164368110074646,0.03676552110298317,0.002005053187473821,0.0034768586855083604,0.008859336830064317,0.0060874899929332215,0.0,0.009669990799375751,0.02671890270499182,0.01007187671640565,0.0005162999065464151,0.009968613020190443,8.173091880746981e-06
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,13,1.4000000000000001,0.0,central,8.0,0.07832236747798449,0.0057828242116200555,0.0,K0,0.017617067985483674,64,0.005070167318082131,0,0.48,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.013071557803598999,0.010182416395675856,0.00702375638892975,0.008164408430189472,0.03676552110298317,0.002005053187473821,0.0034768586855083604,0.008859336830064317,0.0060874899929332215,0.0,0.009669990799375751,0.02671890270499182,0.009968613020190443,8.173091880746981e-06,0.009967275101617455,7.17831202864008e-10
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,13,1.4000000000000001,0.0,central,16.0,0.15806056745168273,0.005782824510890518,0.0,K0,0.017617067982844264,64,0.005070167317636931,0,0.48,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.01307155780669623,0.010182416395675856,0.00702375638892975,0.008164408432217213,0.03676552110298317,0.002005053187473821,0.0034768586855083604,0.008859336830064317,0.0060874899929332215,0.0,0.009669990799375751,0.02671890270499182,0.009967275101617455,7.17831202864008e-10,0.009967274990944252,1.1102230246251565e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,13,1.4000000000000001,0.0,central,32.0,0.3175369673067928,0.005782824510891192,0.0,K0,0.017617067982844264,64,0.00507016731763693,0,0.48,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.013071557806696249,0.010182416395675856,0.00702375638892975,0.008164408432217213,0.03676552110298317,0.002005053187473821,0.0034768586855083604,0.008859336830064317,0.0060874899929332215,0.0,0.009669990799375751,0.02671890270499182,0.009967274990944455,1.5700924586837752e-16,0.009967274990944398,5.551115123125783e-17
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,12,4.0,,central,4.0,0.005609297089592401,0.00017755227558617452,0.0,K1,0.0025617588670161424,64,0.00027253668696736183,1,0.24,,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.0011748303538083322,0.001480652558697366,0.001044647640504753,0.0006259789961511512,0.0019815724686079827,0.00019976788109571375,0.0007936096754450697,0.0011415355802607396,0.0003272198045187908,0.0,0.0008318762688761363,0.002243065002997196,0.001480652558697366,4.524487631814102e-06,0.001480652558697366,9.004716543809812e-08
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,12,8.0,1.5114458587267218e-08,central,8.0,0.011531961059234711,0.00017759167650802872,0.0,K1,0.002561771395734102,64,0.0002725358334266417,1,0.24,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.0011748338494972027,0.0014806676731559533,0.001044703394267283,0.0006259809973959179,0.0019815724686079827,0.00019976788109571375,0.0007936219250306491,0.0011415355802607396,0.0003272198045187908,0.0,0.0008318767080480994,0.002243065002997196,0.0014806676731559533,9.004716543809812e-08,0.0014806676731559533,6.4557510499499475e-12
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,12,11.88,1.2265017560603164e-12,central,16.0,0.023377302453790216,0.000177591679120837,1.8488927466117464e-32,K1,0.002561771397472322,64,0.00027253583340271096,1,0.24,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.001174833849596405,0.001480667674382455,0.0010447033982198424,0.0006259809974525916,0.0019815724686079827,0.00019976788109571375,0.0007936219259796144,0.0011415355802607396,0.0003272198045187908,0.0,0.0008318767080480994,0.002243065002997196,0.001480667674382455,6.4557510499499475e-12,0.001480667674381447,1.6653345369377348e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,12,11.88,0.0,central,32.0,0.04706798524389409,0.00017759167912194252,1.8488927466117464e-32,K1,0.002561771397472322,64,0.0002725358334027109,1,0.24,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,0.0011748338495964096,0.001480667674382455,0.0010447033982198424,0.0006259809974525916,0.0019815724686079827,0.00019976788109571375,0.0007936219259796144,0.0011415355802607396,0.0003272198045187908,0.0,0.0008318767080480994,0.002243065002997196,0.001480667674381595,1.6653345369377348e-16,0.0014806676743813825,5.551115123125783e-17
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,14,4.0,,central,4.0,0.0006088863770838834,8.30384992661326e-06,0.0,K2,0.0002837370221178272,64,9.54693799302066e-06,2,0.2,,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,7.257518355040222e-05,0.0001639951180437486,0.00011013337785428613,3.343777668829682e-05,0.00014537898123442023,8.133920513575532e-06,5.344010191230057e-05,0.0001218817316574814,1.1462483156270817e-05,0.0,0.00012662181904429082,0.0002810659256051248,0.0001639951180437486,3.611142716322562e-07,0.0001639951180437486,2.3344749108160226e-09
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,14,4.28,9.517303449241982e-12,central,8.0,0.0012648668278979858,8.304771755811877e-06,0.0,K2,0.0002837355298844422,64,9.54690809355861e-06,2,0.2,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,7.257539480258941e-05,0.00016399512756105206,0.00011013337785428613,3.343789927284834e-05,0.00014537898123442023,8.133920513575532e-06,5.344010191230057e-05,0.00012188269170919286,1.1462483156270817e-05,0.0,0.00012662181904429082,0.0002810659256051248,0.00016399512756105206,2.3344749108160226e-09,0.00016399510770749177,8.948936488750273e-14
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,14,4.28,0.0,central,16.0,0.002576827689468792,8.304771792471624e-06,4.3140830754274083e-32,K2,0.0002837355298419326,64,9.546908092720316e-06,2,0.2,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,7.257539480855323e-05,0.00016399512756105206,0.00011013337785428613,3.343789927630433e-05,0.00014537898123442023,8.133920513575532e-06,5.344010191230057e-05,0.00012188269173614883,1.1462483156270817e-05,0.0,0.00012662181904429082,0.0002810659256051248,0.00016399510770749177,8.948936488750273e-14,0.00016399510769673782,2.2887833992611187e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,14,4.28,0.0,central,32.0,0.005200749412617514,8.304771794464078e-06,4.3140830754274083e-32,K2,0.0002837355298419326,64,9.546908092720314e-06,2,0.2,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,7.257539480855444e-05,0.00016399512756105206,0.00011013337785428613,3.343789927630434e-05,0.00014537898123442023,8.133920513575532e-06,5.344010191230057e-05,0.00012188269173614883,1.1462483156270817e-05,0.0,0.00012662181904429082,0.0002810659256051248,0.00016399510769693742,2.5438405243138006e-16,0.00016399510769676628,1.2412670766236366e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,16,1.28,,central,4.0,2.916875284873395e-05,7.649803254199248e-07,0.0,K3,1.343618195938758e-05,64,8.427621261427029e-07,3,0.28,,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,3.753860729967208e-06,7.765882048244024e-06,6.080939325001105e-06,2.154726134520475e-06,9.5916847479218e-06,5.874174304754121e-07,9.22296208643155e-07,4.965478924558854e-06,1.011858114372987e-06,0.0,7.765882048244024e-06,1.3955327764787394e-05,7.7402802671376e-06,3.62414696412375e-08,7.724937566013552e-06,4.4009383924252726e-10
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,16,1.28,0.0,central,8.0,6.006784662178413e-05,7.651666743168815e-07,0.0,K3,1.3436110515895012e-05,64,8.427594867483519e-07,3,0.28,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,3.7538716412417336e-06,7.765882048244024e-06,6.080939325001105e-06,2.154734891570843e-06,9.5916847479218e-06,5.874174304754121e-07,9.22296208643155e-07,4.965567768456647e-06,1.011858114372987e-06,0.0,7.765882048244024e-06,1.3955327764787394e-05,7.724937566013552e-06,4.4009383924252726e-10,7.724754172660882e-06,2.6586596331031653e-14
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,16,1.28,0.0,central,16.0,0.00012186587991310634,7.651666864531395e-07,4.930380657631324e-32,K3,1.3436110513882e-05,64,8.42759486674351e-07,3,0.28,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,3.7538716415543806e-06,7.765882048244024e-06,6.080939325001105e-06,2.1547348918144446e-06,9.5916847479218e-06,5.874174304754121e-07,9.22296208643155e-07,4.965567774651032e-06,1.011858114372987e-06,0.0,7.765882048244024e-06,1.3955327764787394e-05,7.724754172660882e-06,2.6586596331031653e-14,7.724754159949919e-06,2.2887833992611187e-16
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,e4d4fc49131cf3f54f329ba6b1540a75bdecbc874202d642ed7ec06b31d53442,16,0.02,16,1.28,0.0,central,32.0,0.00024546194647245807,7.651666878794661e-07,4.930380657631324e-32,K3,1.3436110513882e-05,64,8.427594866743509e-07,3,0.28,0.0,central_n64_L16_s4_sw0p65_A1_g1_r0_dt0p02,4,3.7538716415640965e-06,7.765882048244024e-06,6.080939325001105e-06,2.1547348918144446e-06,9.5916847479218e-06,5.874174304754121e-07,9.22296208643155e-07,4.965567774651032e-06,1.011858114372987e-06,0.0,7.765882048244024e-06,1.3955327764787394e-05,7.724754160061397e-06,2.5438405243138006e-16,7.724754159952004e-06,5.551115123125783e-17
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,6da0ada455039df8420e0e657fb3ff9f34c16118ea205960c798fbf6390bd4a4,16,0.02,16,0.88,,central,4.0,0.09272286413122612,0.007465091580271591,0.0,K0,0.043444904196477126,64,0.00833578683243068,0,0.6,,central_n64_L16_s5_sw0p65_A1_g1_r0_dt0p02,5,0.01175771615424541,0.027594290580428494,0.009042463384268618,0.008428048924687764,0.028736222854382307,0.0024237568360505612,0.008870108349354087,0.026288484355057394,0.0087221161118852,0.0,0.027594290580428494,0.07423988466875268,0.02468565097122925,0.0002482227730512647,0.024503817256872878,3.3158794715386865e-07
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,6da0ada455039df8420e0e657fb3ff9f34c16118ea205960c798fbf6390bd4a4,16,0.02,16,0.88,0.0,central,8.0,0.1907375698543478,0.007465196104748462,0.0,K0,0.043444894077706304,64,0.008335785657259162,0,0.6,0.0,central_n64_L16_s5_sw0p65_A1_g1_r0_dt0p02,5,0.01175771854742254,0.027594290580428494,0.009042463384268618,0.008428051336480648,0.028736222854382307,0.0024237568360505612,0.008870184438934054,0.026288484355057394,0.0087221161118852,0.0,0.027594290580428494,0.07423988466875268,0.024503817256872878,3.3158794715386865e-07,0.024503666061800846,1.2043907037235558e-12
91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,6da0ada455039df8420e0e657fb3ff9f34c16118ea205960c798fbf6390bd4a4,16,0.02,16,0.88,0.0,central,16.0,0.3867668983479485,0.007465196105134136,0.0,K0,0.043444894077704584,64,0.008335785657258869,0,0.6,0.0,central_n64_L16_s5_sw0p65_A1_g1_r0_dt0p02,5,0.011757718547424446,0.027594290580428494,0.009042463384268618,0.008428051336483423,0.028736222854382307,0.0024237568360505612,0.008870184438934054,0.026288484355057394,0.0087221161118852,0.0,0.027594290580428494,0.07423988466875268,0.024503666061800846,1.2043907037235558e-12,0.024503666061696273,2.0014830212433605e-16
