tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_generic,28,0.7,0,1,0.1185034431540022,1.7353125581395659,0.8991936159875337
smooth_generic,28,0.7,0,2,-0.32007141715342574,1.6918641178484164,0.7346976600804179
smooth_generic,28,0.7,1,0,0.1185034431540022,1.7353125581395659,0.8991936159875337
smooth_generic,28,0.7,1,1,0.19264816737342783,1.8196280735897146,1.19866868652316
smooth_generic,28,0.7,1,2,-0.07924952453841956,1.7678246935311666,0.849924210645279
smooth_generic,28,0.7,2,0,-0.32007141715342574,1.6918641178484164,0.7346976600804179
smooth_generic,28,0.7,2,1,-0.07924952453841956,1.7678246935311666,0.849924210645279
smooth_generic,28,0.7,2,2,0.4716357233362239,1.7246137966868036,0.7276844646147005
smooth_generic,29,0.725,0,0,0.4700597677101604,1.6517089808200531,0.8455375765010676
smooth_generic,29,0.725,0,1,0.12154286018856542,1.7101752369175662,0.9076712294707123
smooth_generic,29,0.725,0,2,-0.32939325379187573,1.6770985237966831,0.7243104254190716
smooth_generic,29,0.725,1,0,0.12154286018856542,1.7101752369175662,0.9076712294707123
smooth_generic,29,0.725,1,1,0.1966873349799674,1.77941496405674,1.152328189099548
smooth_generic,29,0.725,1,2,-0.08162263648326847,1.7399507760893662,0.8233512329725601
smooth_generic,29,0.725,2,0,-0.32939325379187573,1.6770985237966831,0.7243104254190716
smooth_generic,29,0.725,2,1,-0.08162263648326847,1.7399507760893662,0.8233512329725601
smooth_generic,29,0.725,2,2,0.4850891578472754,1.7075113192798994,0.6986685925191843
smooth_generic,30,0.75,0,0,0.47991397939256397,1.6377940268240978,0.870483451382293
smooth_generic,30,0.75,0,1,0.1242379163434746,1.6862146631605268,0.9047301235895512
smooth_generic,30,0.75,0,2,-0.3387822255293194,1.6613008289310531,0.7176967034982015
smooth_generic,30,0.75,1,0,0.1242379163434746,1.6862146631605268,0.9047301235895512
smooth_generic,30,0.75,1,1,0.2005659460800477,1.7429664084093355,1.093828566478621
smooth_generic,30,0.75,1,2,-0.0839950873094803,1.7132882757481112,0.8009814256609373
smooth_generic,30,0.75,2,0,-0.3387822255293194,1.6613008289310531,0.7176967034982015
smooth_generic,30,0.75,2,1,-0.0839950873094803,1.7132882757481112,0.8009814256609373
smooth_generic,30,0.75,2,2,0.49862605162149465,1.6892825271088483,0.6840324699895706
smooth_generic,31,0.775,0,0,0.4896067223715341,1.6223857265526582,0.8900458129880042
smooth_generic,31,0.775,0,1,0.12674682916700816,1.6630672287266253,0.8889823465263365
smooth_generic,31,0.775,0,2,-0.34807129055444036,1.6437071933714318,0.7231523033238526
smooth_generic,31,0.775,1,0,0.12674682916700816,1.6630672287266253,0.8889823465263365
smooth_generic,31,0.775,1,1,0.2044481455183957,1.710125519856188,1.0273094277593195
smooth_generic,31,0.775,1,2,-0.08639206363675576,1.6873105987262351,0.7845170587564391
smooth_generic,31,0.775,2,0,-0.34807129055444036,1.6437071933714318,0.7231523033238526
smooth_generic,31,0.775,2,1,-0.08639206363675576,1.6873105987262351,0.7845170587564391
smooth_generic,31,0.775,2,2,0.5120991197979514,1.6689246893794936,0.6955516985219797
smooth_generic,32,0.8,0,0,0.49917204255337494,1.6050892173817808,0.8980177240480615
smooth_generic,32,0.8,0,1,0.12929626430303967,1.6403364575745547,0.8622407936774846
smooth_generic,32,0.8,0,2,-0.3570941350996583,1.6240627006463797,0.7367165067389356
smooth_generic,32,0.8,1,0,0.12929626430303967,1.6403364575745547,0.8622407936774846
smooth_generic,32,0.8,1,1,0.20856528112468942,1.6804517549297076,0.9663155250114586
smooth_generic,32,0.8,1,2,-0.08890457961727131,1.6617502697209137,0.7721241121636971
smooth_generic,32,0.8,2,0,-0.3570941350996583,1.6240627006463797,0.7367165067389356
smooth_generic,32,0.8,2,1,-0.08890457961727131,1.6617502697209137,0.7721241121636971
smooth_generic,32,0.8,2,2,0.5254035167514371,1.646320555337609,0.7253497139538925
smooth_generic,33,0.825,0,0,0.5086945455765614,1.5863845228491555,0.887529938366522
smooth_generic,33,0.825,0,1,0.13211361257057014,1.6179816857224185,0.8283444012912184
smooth_generic,33,0.825,0,2,-0.36572271078604485,1.6030458954926592,0.7446598291900893
smooth_generic,33,0.825,1,0,0.13211361257057014,1.6179816857224185,0.8283444012912184
smooth_generic,33,0.825,1,1,0.21310191465177533,1.653280108204669,0.9206146062042896
smooth_generic,33,0.825,1,2,-0.09166358360302408,1.6366889557715378,0.7601909803011008
smooth_generic,33,0.825,2,0,-0.36572271078604485,1.6030458954926592,0.7446598291900893
smooth_generic,33,0.825,2,1,-0.09166358360302408,1.6366889557715378,0.7601909803011008
smooth_generic,33,0.825,2,2,0.5384824578689341,1.6223668837702885,0.7517646649484133
smooth_generic,34,0.85,0,0,0.5183176808709734,1.5674959437561302,0.8562422508222535
smooth_generic,34,0.85,0,1,0.13536429488852061,1.5961906549802842,0.7912656075396041
smooth_generic,34,0.85,0,2,-0.373982183506153,1.5818650595684403,0.7359826599031458
smooth_generic,34,0.85,1,0,0.13536429488852061,1.5961906549802842,0.7912656075396041
smooth_generic,34,0.85,1,1,0.21811060290102782,1.6276588089811046,0.8894829195535396
smooth_generic,34,0.85,1,2,-0.09478931408127494,1.6122179961667857,0.7492013830865162
