source,case_id,fractional_loss_progress,depth_index,depth_fraction,gram_increment_fro,progress_path_scale,terminal_loss_reduction_fraction
dense,C0,0.38,16,1.0,0.043805971373743334,0.4853351268197654,1.0
dense,C0,0.39,0,0.0,0.017719388099668457,0.4853351268197654,1.0
dense,C0,0.39,1,0.0625,0.01889214438684727,0.4853351268197654,1.0
dense,C0,0.39,2,0.125,0.020493839428156496,0.4853351268197654,1.0
dense,C0,0.39,3,0.1875,0.02234426985842263,0.4853351268197654,1.0
dense,C0,0.39,4,0.25,0.02383703444944772,0.4853351268197654,1.0
dense,C0,0.39,5,0.3125,0.025372933184197036,0.4853351268197654,1.0
dense,C0,0.39,6,0.375,0.027398714124306497,0.4853351268197654,1.0
dense,C0,0.39,7,0.4375,0.028996510166468828,0.4853351268197654,1.0
dense,C0,0.39,8,0.5,0.030720826691862043,0.4853351268197654,1.0
dense,C0,0.39,9,0.5625,0.03273740349315905,0.4853351268197654,1.0
dense,C0,0.39,10,0.625,0.03454797400473659,0.4853351268197654,1.0
dense,C0,0.39,11,0.6875,0.036344159844558174,0.4853351268197654,1.0
dense,C0,0.39,12,0.75,0.03814425894831352,0.4853351268197654,1.0
dense,C0,0.39,13,0.8125,0.04015858889973089,0.4853351268197654,1.0
dense,C0,0.39,14,0.875,0.04185099440084744,0.4853351268197654,1.0
dense,C0,0.39,15,0.9375,0.04370471499710514,0.4853351268197654,1.0
dense,C0,0.39,16,1.0,0.0456654952656824,0.4853351268197654,1.0
dense,C0,0.4,0,0.0,0.01868692786515552,0.4853351268197654,1.0
dense,C0,0.4,1,0.0625,0.019935627127923582,0.4853351268197654,1.0
dense,C0,0.4,2,0.125,0.021627194661588127,0.4853351268197654,1.0
dense,C0,0.4,3,0.1875,0.02357460831376295,0.4853351268197654,1.0
dense,C0,0.4,4,0.25,0.025155396941474242,0.4853351268197654,1.0
dense,C0,0.4,5,0.3125,0.026781272527847417,0.4853351268197654,1.0
dense,C0,0.4,6,0.375,0.0289133602797667,0.4853351268197654,1.0
dense,C0,0.4,7,0.4375,0.0306048130072421,0.4853351268197654,1.0
dense,C0,0.4,8,0.5,0.03242842688280095,0.4853351268197654,1.0
dense,C0,0.4,9,0.5625,0.034553577943278437,0.4853351268197654,1.0
dense,C0,0.4,10,0.625,0.03646725648420929,0.4853351268197654,1.0
dense,C0,0.4,11,0.6875,0.038368329576740336,0.4853351268197654,1.0
dense,C0,0.4,12,0.75,0.04027197948133326,0.4853351268197654,1.0
dense,C0,0.4,13,0.8125,0.0424005058319234,0.4853351268197654,1.0
dense,C0,0.4,14,0.875,0.04419721911205107,0.4853351268197654,1.0
dense,C0,0.4,15,0.9375,0.04615975035241174,0.4853351268197654,1.0
dense,C0,0.4,16,1.0,0.048237160428807095,0.4853351268197654,1.0
dense,C0,0.41000000000000003,0,0.0,0.019891967558144864,0.4853351268197654,1.0
dense,C0,0.41000000000000003,1,0.0625,0.021238256913188744,0.4853351268197654,1.0
dense,C0,0.41000000000000003,2,0.125,0.02304268120467512,0.4853351268197654,1.0
dense,C0,0.41000000000000003,3,0.1875,0.025110478349901877,0.4853351268197654,1.0
dense,C0,0.41000000000000003,4,0.25,0.026802845041213042,0.4853351268197654,1.0
dense,C0,0.41000000000000003,5,0.3125,0.028542657200566788,0.4853351268197654,1.0
dense,C0,0.41000000000000003,6,0.375,0.03080689233542145,0.4853351268197654,1.0
dense,C0,0.41000000000000003,7,0.4375,0.0326170902869398,0.4853351268197654,1.0
dense,C0,0.41000000000000003,8,0.5,0.03456625379547825,0.4853351268197654,1.0
dense,C0,0.41000000000000003,9,0.5625,0.03682713158326967,0.4853351268197654,1.0
dense,C0,0.41000000000000003,10,0.625,0.0388710013100976,0.4853351268197654,1.0
dense,C0,0.41000000000000003,11,0.6875,0.040905162653033594,0.4853351268197654,1.0
dense,C0,0.41000000000000003,12,0.75,0.04293993560238417,0.4853351268197654,1.0
dense,C0,0.41000000000000003,13,0.8125,0.04521265443366316,0.4853351268197654,1.0
dense,C0,0.41000000000000003,14,0.875,0.04714301468487693,0.4853351268197654,1.0
dense,C0,0.41000000000000003,15,0.9375,0.04924387076617846,0.4853351268197654,1.0
dense,C0,0.41000000000000003,16,1.0,0.05146991297295928,0.4853351268197654,1.0
dense,C0,0.42,0,0.0,0.02109718125472723,0.4853351268197654,1.0
dense,C0,0.42,1,0.0625,0.022541100657805246,0.4853351268197654,1.0
dense,C0,0.42,2,0.125,0.024458358902074553,0.4853351268197654,1.0
dense,C0,0.42,3,0.1875,0.026646544263001393,0.4853351268197654,1.0
dense,C0,0.42,4,0.25,0.028450503281937857,0.4853351268197654,1.0
dense,C0,0.42,5,0.3125,0.03030423268055885,0.4853351268197654,1.0
dense,C0,0.42,6,0.375,0.03270064493489953,0.4853351268197654,1.0
dense,C0,0.42,7,0.4375,0.03462961912527151,0.4853351268197654,1.0
dense,C0,0.42,8,0.5,0.03670434319928999,0.4853351268197654,1.0
dense,C0,0.42,9,0.5625,0.03910094132951569,0.4853351268197654,1.0
dense,C0,0.42,10,0.625,0.04127497637238418,0.4853351268197654,1.0
dense,C0,0.42,11,0.6875,0.043442252357566415,0.4853351268197654,1.0
dense,C0,0.42,12,0.75,0.045608157372411966,0.4853351268197654,1.0
dense,C0,0.42,13,0.8125,0.04802504647730981,0.4853351268197654,1.0
dense,C0,0.42,14,0.875,0.050089080685142846,0.4853351268197654,1.0
dense,C0,0.42,15,0.9375,0.05232821479904929,0.4853351268197654,1.0
dense,C0,0.42,16,1.0,0.05470288342115723,0.4853351268197654,1.0
dense,C0,0.43,0,0.0,0.022302540745823364,0.4853351268197654,1.0
dense,C0,0.43,1,0.0625,0.023844123289559736,0.4853351268197654,1.0
dense,C0,0.43,2,0.125,0.025874196377422786,0.4853351268197654,1.0
dense,C0,0.43,3,0.1875,0.02818277402501317,0.4853351268197654,1.0
dense,C0,0.43,4,0.25,0.0300983371527392,0.4853351268197654,1.0
dense,C0,0.43,5,0.3125,0.03206596752128349,0.4853351268197654,1.0
dense,C0,0.43,6,0.375,0.03459458185964924,0.4853351268197654,1.0
dense,C0,0.43,7,0.4375,0.0366423580727719,0.4853351268197654,1.0
dense,C0,0.43,8,0.5,0.03884265174787535,0.4853351268197654,1.0
dense,C0,0.43,9,0.5625,0.04137496495817923,0.4853351268197654,1.0
dense,C0,0.43,10,0.625,0.04367914365642825,0.4853351268197654,1.0
dense,C0,0.43,11,0.6875,0.04597955620916101,0.4853351268197654,1.0
dense,C0,0.43,12,0.75,0.04827660074460838,0.4853351268197654,1.0
dense,C0,0.43,13,0.8125,0.05083764156048884,0.4853351268197654,1.0
dense,C0,0.43,14,0.875,0.053035372046883335,0.4853351268197654,1.0
dense,C0,0.43,15,0.9375,0.055412745110263804,0.4853351268197654,1.0
dense,C0,0.43,16,1.0,0.05793603529469907,0.4853351268197654,1.0
dense,C0,0.44,0,0.0,0.02350802360487125,0.4853351268197654,1.0
dense,C0,0.44,1,0.0625,0.025147297001026612,0.4853351268197654,1.0
dense,C0,0.44,2,0.125,0.027290168762477925,0.4853351268197654,1.0
dense,C0,0.44,3,0.1875,0.02971914222711478,0.4853351268197654,1.0
dense,C0,0.44,4,0.25,0.031746319304708705,0.4853351268197654,1.0
dense,C0,0.44,5,0.3125,0.03382783682449607,0.4853351268197654,1.0
dense,C0,0.44,6,0.375,0.03648867440758907,0.4853351268197654,1.0
dense,C0,0.44,7,0.4375,0.03865527430897336,0.4853351268197654,1.0
dense,C0,0.44,8,0.5,0.040981145137731226,0.4853351268197654,1.0
dense,C0,0.44,9,0.5625,0.043649169040892694,0.4853351268197654,1.0
dense,C0,0.44,10,0.625,0.04608347307770644,0.4853351268197654,1.0
dense,C0,0.44,11,0.6875,0.04851704060997449,0.4853351268197654,1.0
dense,C0,0.44,12,0.75,0.05094523089730586,0.4853351268197654,1.0
dense,C0,0.44,13,0.8125,0.053650407750480196,0.4853351268197654,1.0
dense,C0,0.44,14,0.875,0.05598185318819202,0.4853351268197654,1.0
dense,C0,0.44,15,0.9375,0.05849743223283371,0.4853351268197654,1.0
dense,C0,0.44,16,1.0,0.06116933982546912,0.4853351268197654,1.0
dense,C0,0.45,0,0.0,0.024713611778917052,0.4853351268197654,1.0
dense,C0,0.45,1,0.0625,0.02645059946193405,0.4853351268197654,1.0
dense,C0,0.45,2,0.125,0.028706256093471185,0.4853351268197654,1.0
dense,C0,0.45,3,0.1875,0.031255628454274716,0.4853351268197654,1.0
dense,C0,0.45,4,0.25,0.033394427785263935,0.4853351268197654,1.0
dense,C0,0.45,5,0.3125,0.03558982062055994,0.4853351268197654,1.0
dense,C0,0.45,6,0.375,0.03838289953997202,0.4853351268197654,1.0
dense,C0,0.45,7,0.4375,0.04066834150869169,0.4853351268197654,1.0
dense,C0,0.45,8,0.5,0.04311979586768091,0.4853351268197654,1.0
dense,C0,0.45,9,0.5625,0.0459235267685731,0.4853351268197654,1.0
dense,C0,0.45,10,0.625,0.04848794051694989,0.4853351268197654,1.0
dense,C0,0.45,11,0.6875,0.05105467863941571,0.4853351268197654,1.0
dense,C0,0.45,12,0.75,0.053614019939593284,0.4853351268197654,1.0
dense,C0,0.45,13,0.8125,0.05646331947581443,0.4853351268197654,1.0
dense,C0,0.45,14,0.875,0.05892849564159598,0.4853351268197654,1.0
dense,C0,0.45,15,0.9375,0.06158225260247584,0.4853351268197654,1.0
dense,C0,0.45,16,1.0,0.06440277402126428,0.4853351268197654,1.0
dense,C0,0.46,0,0.0,0.025919290572364077,0.4853351268197654,1.0
dense,C0,0.46,1,0.0625,0.027754012534428198,0.4853351268197654,1.0
dense,C0,0.46,2,0.125,0.030122442159222832,0.4853351268197654,1.0
dense,C0,0.46,3,0.1875,0.03279221611622946,0.4853351268197654,1.0
dense,C0,0.46,4,0.25,0.035042644770137306,0.4853351268197654,1.0
dense,C0,0.46,5,0.3125,0.03735190270672562,0.4853351268197654,1.0
dense,C0,0.46,6,0.375,0.040277238550595944,0.4853351268197654,1.0
dense,C0,0.46,7,0.4375,0.042681538311430026,0.4853351268197654,1.0
dense,C0,0.46,8,0.5,0.04525858163286556,0.4853351268197654,1.0
dense,C0,0.46,9,0.5625,0.048198016390727225,0.4853351268197654,1.0
dense,C0,0.46,10,0.625,0.05089252641177874,0.4853351268197654,1.0
dense,C0,0.46,11,0.6875,0.053592448474236325,0.4853351268197654,1.0
dense,C0,0.46,12,0.75,0.0562829452690975,0.4853351268197654,1.0
dense,C0,0.46,13,0.8125,0.059276356017707796,0.4853351268197654,1.0
dense,C0,0.46,14,0.875,0.06187527636094453,0.4853351268197654,1.0
dense,C0,0.46,15,0.9375,0.06466718715032806,0.4853351268197654,1.0
dense,C0,0.46,16,1.0,0.06763631928571757,0.4853351268197654,1.0
dense,C0,0.47000000000000003,0,0.0,0.027125047901414418,0.4853351268197654,1.0
dense,C0,0.47000000000000003,1,0.0625,0.0290575213336312,0.4853351268197654,1.0
dense,C0,0.47000000000000003,2,0.125,0.03153871365924484,0.4853351268197654,1.0
dense,C0,0.47000000000000003,3,0.1875,0.03432889159208329,0.4853351268197654,1.0
dense,C0,0.47000000000000003,4,0.25,0.03669095563676409,0.4853351268197654,1.0
dense,C0,0.47000000000000003,5,0.3125,0.03911406979913904,0.4853351268197654,1.0
dense,C0,0.47000000000000003,6,0.375,0.04217167609333428,0.4853351268197654,1.0
dense,C0,0.47000000000000003,7,0.4375,0.04469484720400569,0.4853351268197654,1.0
dense,C0,0.47000000000000003,8,0.5,0.04739748415311338,0.4853351268197654,1.0
dense,C0,0.47000000000000003,9,0.5625,0.05047262007634761,0.4853351268197654,1.0
dense,C0,0.47000000000000003,10,0.625,0.05329721472927733,0.4853351268197654,1.0
dense,C0,0.47000000000000003,11,0.6875,0.056130332236847935,0.4853351268197654,1.0
dense,C0,0.47000000000000003,12,0.75,0.05895198837548404,0.4853351268197654,1.0
dense,C0,0.47000000000000003,13,0.8125,0.06208950041128742,0.4853351268197654,1.0
dense,C0,0.47000000000000003,14,0.875,0.06482217648975767,0.4853351268197654,1.0
dense,C0,0.47000000000000003,15,0.9375,0.06775222027990106,0.4853351268197654,1.0
dense,C0,0.47000000000000003,16,1.0,0.07086996041582232,0.4853351268197654,1.0
dense,C0,0.48,0,0.0,0.028330873738682916,0.4853351268197654,1.0
dense,C0,0.48,1,0.0625,0.030361113529898287,0.4853351268197654,1.0
dense,C0,0.48,2,0.125,0.03295505957870952,0.4853351268197654,1.0
dense,C0,0.48,3,0.1875,0.03586564359458999,0.4853351268197654,1.0
dense,C0,0.48,4,0.25,0.038339348276465054,0.4853351268197654,1.0
dense,C0,0.48,5,0.3125,0.040876310904010366,0.4853351268197654,1.0
dense,C0,0.48,6,0.375,0.04406619946029015,0.4853351268197654,1.0
dense,C0,0.48,7,0.4375,0.046708253691886775,0.4853351268197654,1.0
dense,C0,0.48,8,0.5,0.0495364883045633,0.4853351268197654,1.0
dense,C0,0.48,9,0.5625,0.05274732306928383,0.4853351268197654,1.0
dense,C0,0.48,10,0.625,0.055701992204503385,0.4853351268197654,1.0
dense,C0,0.48,11,0.6875,0.05866831514233012,0.4853351268197654,1.0
dense,C0,0.48,12,0.75,0.06162113395467504,0.4853351268197654,1.0
dense,C0,0.48,13,0.8125,0.06490273863238384,0.4853351268197654,1.0
dense,C0,0.48,14,0.875,0.06776918045070102,0.4853351268197654,1.0
dense,C0,0.48,15,0.9375,0.07083733911121444,0.4853351268197654,1.0
dense,C0,0.48,16,1.0,0.07410368486179408,0.4853351268197654,1.0
dense,C0,0.49,0,0.0,0.02953675969371242,0.4853351268197654,1.0
dense,C0,0.49,1,0.0625,0.03166477882322912,0.4853351268197654,1.0
dense,C0,0.49,2,0.125,0.0343714707178073,0.4853351268197654,1.0
dense,C0,0.49,3,0.1875,0.03740246269101769,0.4853351268197654,1.0
dense,C0,0.49,4,0.25,0.039987812576600196,0.4853351268197654,1.0
dense,C0,0.49,5,0.3125,0.04263861684460332,0.4853351268197654,1.0
dense,C0,0.49,6,0.375,0.04596079803833381,0.4853351268197654,1.0
dense,C0,0.49,7,0.4375,0.04872174567581458,0.4853351268197654,1.0
dense,C0,0.49,8,0.5,0.051675581466774444,0.4853351268197654,1.0
dense,C0,0.49,9,0.5625,0.05502211305296257,0.4853351268197654,1.0
dense,C0,0.49,10,0.625,0.058106847767962655,0.4853351268197654,1.0
dense,C0,0.49,11,0.6875,0.061206384857514284,0.4853351268197654,1.0
dense,C0,0.49,12,0.75,0.06429036924357054,0.4853351268197654,1.0
dense,C0,0.49,13,0.8125,0.0677160589869114,0.4853351268197654,1.0
dense,C0,0.49,14,0.875,0.07071627526259021,0.4853351268197654,1.0
dense,C0,0.49,15,0.9375,0.07392253291411503,0.4853351268197654,1.0
dense,C0,0.49,16,1.0,0.07733748217253501,0.4853351268197654,1.0
dense,C0,0.5,0,0.0,0.0307426986921257,0.4853351268197654,1.0
dense,C0,0.5,1,0.0625,0.03296850854224962,0.4853351268197654,1.0
dense,C0,0.5,2,0.125,0.03578793933277284,0.4853351268197654,1.0
dense,C0,0.5,3,0.1875,0.0389393409373791,0.4853351268197654,1.0
dense,C0,0.5,4,0.25,0.04163634002563966,0.4853351268197654,1.0
dense,C0,0.5,5,0.3125,0.04440097990079299,0.4853351268197654,1.0
dense,C0,0.5,6,0.375,0.04785546289464159,0.4853351268197654,1.0
dense,C0,0.5,7,0.4375,0.05073531297674948,0.4853351268197654,1.0
dense,C0,0.5,8,0.5,0.05381475302542936,0.4853351268197654,1.0
dense,C0,0.5,9,0.5625,0.05729697966633275,0.4853351268197654,1.0
dense,C0,0.5,10,0.625,0.060511772109520995,0.4853351268197654,1.0
dense,C0,0.5,11,0.6875,0.06374453101308492,0.4853351268197654,1.0
dense,C0,0.5,12,0.75,0.06695968351379153,0.4853351268197654,1.0
dense,C0,0.5,13,0.8125,0.0705294516463105,0.4853351268197654,1.0
dense,C0,0.5,14,0.875,0.07366345002125235,0.4853351268197654,1.0
dense,C0,0.5,15,0.9375,0.07700779267775369,0.4853351268197654,1.0
dense,C0,0.5,16,1.0,0.08057134357458275,0.4853351268197654,1.0
dense,C0,0.51,0,0.0,0.031948684727376477,0.4853351268197654,1.0
dense,C0,0.51,1,0.0625,0.034272295334634995,0.4853351268197654,1.0
dense,C0,0.51,2,0.125,0.037204458858847864,0.4853351268197654,1.0
dense,C0,0.51,3,0.1875,0.04047627159593113,0.4853351268197654,1.0
dense,C0,0.51,4,0.25,0.043284923408412945,0.4853351268197654,1.0
dense,C0,0.51,5,0.3125,0.04616339353113612,0.4853351268197654,1.0
dense,C0,0.51,6,0.375,0.04975018645687486,0.4853351268197654,1.0
dense,C0,0.51,7,0.4375,0.05274894696954206,0.4853351268197654,1.0
dense,C0,0.51,8,0.5,0.05595399398902892,0.4853351268197654,1.0
dense,C0,0.51,9,0.5625,0.059571914130644166,0.4853351268197654,1.0
dense,C0,0.51,10,0.625,0.06291675734227538,0.4853351268197654,1.0
dense,C0,0.51,11,0.6875,0.06628274482771296,0.4853351268197654,1.0
dense,C0,0.51,12,0.75,0.06962906768180518,0.4853351268197654,1.0
dense,C0,0.51,13,0.8125,0.0733429082898592,0.4853351268197654,1.0
dense,C0,0.51,14,0.875,0.076610695500152,0.4853351268197654,1.0
dense,C0,0.51,15,0.9375,0.08009311077952726,0.4853351268197654,1.0
dense,C0,0.51,16,1.0,0.08380526164850824,0.4853351268197654,1.0
dense,C0,0.52,0,0.0,0.03315471266664127,0.4853351268197654,1.0
dense,C0,0.52,1,0.0625,0.035576132925547274,0.4853351268197654,1.0
dense,C0,0.52,2,0.125,0.038621023694168595,0.4853351268197654,1.0
dense,C0,0.52,3,0.1875,0.042013248914638555,0.4853351268197654,1.0
dense,C0,0.52,4,0.25,0.04493355656840242,0.4853351268197654,1.0
dense,C0,0.52,5,0.3125,0.04792585215622785,0.4853351268197654,1.0
dense,C0,0.52,6,0.375,0.051644962263716225,0.4853351268197654,1.0
dense,C0,0.52,7,0.4375,0.0547626402973714,0.4853351268197654,1.0
dense,C0,0.52,8,0.5,0.05809329669022249,0.4853351268197654,1.0
dense,C0,0.52,9,0.5625,0.0618469089585494,0.4853351268197654,1.0
dense,C0,0.52,10,0.625,0.06532179674064159,0.4853351268197654,1.0
dense,C0,0.52,11,0.6875,0.06882101881532166,0.4853351268197654,1.0
dense,C0,0.52,12,0.75,0.07229851400537608,0.4853351268197654,1.0
dense,C0,0.52,13,0.8125,0.0761564218262334,0.4853351268197654,1.0
dense,C0,0.52,14,0.875,0.07955800383974478,0.4853351268197654,1.0
dense,C0,0.52,15,0.9375,0.08317848072767166,0.4853351268197654,1.0
dense,C0,0.52,16,1.0,0.08703923007742885,0.4853351268197654,1.0
dense,C0,0.53,0,0.0,0.03436077809755714,0.4853351268197654,1.0
dense,C0,0.53,1,0.0625,0.03688001592726989,0.4853351268197654,1.0
dense,C0,0.53,2,0.125,0.04003762902949771,0.4853351268197654,1.0
dense,C0,0.53,3,0.1875,0.04355026795330687,0.4853351268197654,1.0
dense,C0,0.53,4,0.25,0.04658223422047925,0.4853351268197654,1.0
dense,C0,0.53,5,0.3125,0.04968835098814254,0.4853351268197654,1.0
dense,C0,0.53,6,0.375,0.05353978476834768,0.4853351268197654,1.0
dense,C0,0.53,7,0.4375,0.05677638664691396,0.4853351268197654,1.0
dense,C0,0.53,8,0.5,0.06023265455074809,0.4853351268197654,1.0
dense,C0,0.53,9,0.5625,0.06412195772509524,0.4853351268197654,1.0
dense,C0,0.53,10,0.625,0.06772688453421875,0.4853351268197654,1.0
dense,C0,0.53,11,0.6875,0.07135934655479671,0.4853351268197654,1.0
dense,C0,0.53,12,0.75,0.07496801584483564,0.4853351268197654,1.0
dense,C0,0.53,13,0.8125,0.07896998617456372,0.4853351268197654,1.0
dense,C0,0.53,14,0.875,0.082505368303384,0.4853351268197654,1.0
dense,C0,0.53,15,0.9375,0.08626389695907503,0.4853351268197654,1.0
dense,C0,0.53,16,1.0,0.09027324344955955,0.4853351268197654,1.0
dense,C0,0.54,0,0.0,0.03583768174659135,0.4853351268197654,1.0
dense,C0,0.54,1,0.0625,0.038480607374460365,0.4853351268197654,1.0
dense,C0,0.54,2,0.125,0.04177838607311814,0.4853351268197654,1.0
dense,C0,0.54,3,0.1875,0.045439571303182734,0.4853351268197654,1.0
dense,C0,0.54,4,0.25,0.04861164120333011,0.4853351268197654,1.0
dense,C0,0.54,5,0.3125,0.051860568393683595,0.4853351268197654,1.0
dense,C0,0.54,6,0.375,0.05587583817578639,0.4853351268197654,1.0
dense,C0,0.54,7,0.4375,0.05926209019229684,0.4853351268197654,1.0
dense,C0,0.54,8,0.5,0.06287619778938056,0.4853351268197654,1.0
dense,C0,0.54,9,0.5625,0.06693470095136322,0.4853351268197654,1.0
dense,C0,0.54,10,0.625,0.07070316534701236,0.4853351268197654,1.0
dense,C0,0.54,11,0.6875,0.07450397920751507,0.4853351268197654,1.0
dense,C0,0.54,12,0.75,0.07827833216904716,0.4853351268197654,1.0
dense,C0,0.54,13,0.8125,0.08246180478998699,0.4853351268197654,1.0
dense,C0,0.54,14,0.875,0.08616795484025999,0.4853351268197654,1.0
dense,C0,0.54,15,0.9375,0.09010177812940882,0.4853351268197654,1.0
dense,C0,0.54,16,1.0,0.09430022710314606,0.4853351268197654,1.0
dense,C0,0.55,0,0.0,0.03757852005666548,0.4853351268197654,1.0
dense,C0,0.55,1,0.0625,0.0403703504652175,0.4853351268197654,1.0
dense,C0,0.55,2,0.125,0.04383502503099771,0.4853351268197654,1.0
dense,C0,0.55,3,0.1875,0.047672168248207275,0.4853351268197654,1.0
dense,C0,0.55,4,0.25,0.05101205966429466,0.4853351268197654,1.0
dense,C0,0.55,5,0.3125,0.05443203465148031,0.4853351268197654,1.0
dense,C0,0.55,6,0.375,0.05864185339795043,0.4853351268197654,1.0
dense,C0,0.55,7,0.4375,0.062207702429788,0.4853351268197654,1.0
dense,C0,0.55,8,0.5,0.0660110529961944,0.4853351268197654,1.0
dense,C0,0.55,9,0.5625,0.07027140312885981,0.4853351268197654,1.0
dense,C0,0.55,10,0.625,0.0742360335768085,0.4853351268197654,1.0
dense,C0,0.55,11,0.6875,0.07823941714206505,0.4853351268197654,1.0
dense,C0,0.55,12,0.75,0.08221307859927858,0.4853351268197654,1.0
dense,C0,0.55,13,0.8125,0.08661452293530417,0.4853351268197654,1.0
dense,C0,0.55,14,0.875,0.09052746679469949,0.4853351268197654,1.0
dense,C0,0.55,15,0.9375,0.09467285496201823,0.4853351268197654,1.0
dense,C0,0.55,16,1.0,0.09909986839167394,0.4853351268197654,1.0
dense,C0,0.56,0,0.0,0.03931945406029201,0.4853351268197654,1.0
dense,C0,0.56,1,0.0625,0.04226020891677547,0.4853351268197654,1.0
dense,C0,0.56,2,0.125,0.045891766295569895,0.4853351268197654,1.0
dense,C0,0.56,3,0.1875,0.049904870841799454,0.4853351268197654,1.0
dense,C0,0.56,4,0.25,0.053412590365533474,0.4853351268197654,1.0
dense,C0,0.56,5,0.3125,0.05700360157131458,0.4853351268197654,1.0
dense,C0,0.56,6,0.375,0.061407986638549336,0.4853351268197654,1.0
dense,C0,0.56,7,0.4375,0.06515344952179508,0.4853351268197654,1.0
dense,C0,0.56,8,0.5,0.06914604850903518,0.4853351268197654,1.0
dense,C0,0.56,9,0.5625,0.07360824346627726,0.4853351268197654,1.0
dense,C0,0.56,10,0.625,0.07776902467130667,0.4853351268197654,1.0
dense,C0,0.56,11,0.6875,0.08197499175755908,0.4853351268197654,1.0
dense,C0,0.56,12,0.75,0.08614796544299169,0.4853351268197654,1.0
dense,C0,0.56,13,0.8125,0.09076736806803112,0.4853351268197654,1.0
dense,C0,0.56,14,0.875,0.09488711924431022,0.4853351268197654,1.0
dense,C0,0.56,15,0.9375,0.09924404625559392,0.4853351268197654,1.0
dense,C0,0.56,16,1.0,0.10389962010394257,0.4853351268197654,1.0
dense,C0,0.5700000000000001,0,0.0,0.04106047158546262,0.4853351268197654,1.0
dense,C0,0.5700000000000001,1,0.0625,0.044150167914997006,0.4853351268197654,1.0
dense,C0,0.5700000000000001,2,0.125,0.04794859670158786,0.4853351268197654,1.0
dense,C0,0.5700000000000001,3,0.1875,0.05213766551132618,0.4853351268197654,1.0
dense,C0,0.5700000000000001,4,0.25,0.05581321882466061,0.4853351268197654,1.0
dense,C0,0.5700000000000001,5,0.3125,0.05957525611795214,0.4853351268197654,1.0
dense,C0,0.5700000000000001,6,0.375,0.06417422263656433,0.4853351268197654,1.0
dense,C0,0.5700000000000001,7,0.4375,0.06809931396826285,0.4853351268197654,1.0
dense,C0,0.5700000000000001,8,0.5,0.07228116607174834,0.4853351268197654,1.0
dense,C0,0.5700000000000001,9,0.5625,0.07694520398910192,0.4853351268197654,1.0
dense,C0,0.5700000000000001,10,0.625,0.08130212261321813,0.4853351268197654,1.0
dense,C0,0.5700000000000001,11,0.6875,0.08571068518288329,0.4853351268197654,1.0
dense,C0,0.5700000000000001,12,0.75,0.0900829743001135,0.4853351268197654,1.0
dense,C0,0.5700000000000001,13,0.8125,0.09492032352074667,0.4853351268197654,1.0
dense,C0,0.5700000000000001,14,0.875,0.09924689367435467,0.4853351268197654,1.0
dense,C0,0.5700000000000001,15,0.9375,0.1038153368903198,0.4853351268197654,1.0
dense,C0,0.5700000000000001,16,1.0,0.10869946761228592,0.4853351268197654,1.0
dense,C0,0.58,0,0.0,0.04280156244008786,0.4853351268197654,1.0
dense,C0,0.58,1,0.0625,0.04604021507750874,0.4853351268197654,1.0
dense,C0,0.58,2,0.125,0.05000550524933401,0.4853351268197654,1.0
dense,C0,0.58,3,0.1875,0.0543705409131462,0.4853351268197654,1.0
dense,C0,0.58,4,0.25,0.058213932947646305,0.4853351268197654,1.0
dense,C0,0.58,5,0.3125,0.062146987413351104,0.4853351268197654,1.0
dense,C0,0.58,6,0.375,0.06694054865302423,0.4853351268197654,1.0
dense,C0,0.58,7,0.4375,0.0710452811710244,0.4853351268197654,1.0
dense,C0,0.58,8,0.5,0.0754163904632132,0.4853351268197654,1.0
dense,C0,0.58,9,0.5625,0.08028226971069015,0.4853351268197654,1.0
dense,C0,0.58,10,0.625,0.08483531405306656,0.4853351268197654,1.0
dense,C0,0.58,11,0.6875,0.08944648253191605,0.4853351268197654,1.0
dense,C0,0.58,12,0.75,0.094018089850492,0.4853351268197654,1.0
dense,C0,0.58,13,0.8125,0.09907337542027955,0.4853351268197654,1.0
dense,C0,0.58,14,0.875,0.10360677468601917,0.4853351268197654,1.0
dense,C0,0.58,15,0.9375,0.10838671429683494,0.4853351268197654,1.0
dense,C0,0.58,16,1.0,0.11349939876316317,0.4853351268197654,1.0
dense,C0,0.59,0,0.0,0.044542718025238265,0.4853351268197654,1.0
dense,C0,0.59,1,0.0625,0.047930339974508865,0.4853351268197654,1.0
dense,C0,0.59,2,0.125,0.052062482677030786,0.4853351268197654,1.0
dense,C0,0.59,3,0.1875,0.05660348749315949,0.4853351268197654,1.0
dense,C0,0.59,4,0.25,0.0606147225560519,0.4853351268197654,1.0
dense,C0,0.59,5,0.3125,0.06471878630821233,0.4853351268197654,1.0
dense,C0,0.59,6,0.375,0.06970695397076264,0.4853351268197654,1.0
dense,C0,0.59,7,0.4375,0.0739913388563467,0.4853351268197654,1.0
dense,C0,0.59,8,0.5,0.0785517088919036,0.4853351268197654,1.0
dense,C0,0.59,9,0.5625,0.08361942803629581,0.4853351268197654,1.0
dense,C0,0.59,10,0.625,0.08836858777602663,0.4853351268197654,1.0
dense,C0,0.59,11,0.6875,0.09318237130536576,0.4853351268197654,1.0
dense,C0,0.59,12,0.75,0.0979532992354406,0.4853351268197654,1.0
dense,C0,0.59,13,0.8125,0.10322651212576554,0.4853351268197654,1.0
